"angle","gap","Re","row1","row2","row3","row4","row5"
38.038476,25.25,1.6567473,0.93702195313958,0.920798913576485,0.93813718999833,0.947204741787476,0.952602623126586
38.038476,25.25,2.505,0.941984980754642,0.924469784401978,0.94150527456232,0.950325674573154,0.955607265576061
38.038476,25.25,3.3532527,0.945172797262882,0.92673481517355,0.943605639123125,0.952260583714815,0.957462010731882
38.038476,25.25,3.9454889,0.946711005965675,0.927890101086814,0.944684891256038,0.953250332900401,0.958420147249126
38.038476,25.25,4.4376187,0.947760456114823,0.928684017164245,0.945431494057023,0.953936654736366,0.959087153438401
38.038476,25.25,4.6535351,0.948161298171229,0.928986970685655,0.945715707358516,0.954198618452259,0.959339885715551
38.038476,33.664531,2.505,0.965583287180634,0.947942451211275,0.959873091160941,0.966263753866466,0.9693959316231
38.038476,39.539419,0.57238131,0.963054980262338,0.949400476043156,0.960224926870627,0.965281041103784,0.967972708530627
38.038476,39.539419,1.0645111,0.970450425090385,0.954058618441935,0.96450412223785,0.969397142828675,0.971978766211347
38.038476,39.539419,2.505,0.977289683016328,0.958885821373115,0.968920170600662,0.973702505819383,0.976112564774618
38.038476,39.539419,3.9454889,0.980159037978543,0.960848888157707,0.970747554155241,0.975496832715192,0.977824653530843
38.038476,39.539419,4.4376187,0.980795877660081,0.961306548279802,0.971169365338768,0.975915918748942,0.978222221078662
38.038476,44.421268,1.0645111,0.977971454813766,0.960923898494803,0.970228626829339,0.973631957415491,0.975219292872353
38.038476,44.421268,2.505,0.984108211183145,0.965249668603453,0.974285987121208,0.977463392609498,0.978866247056091
38.038476,44.421268,3.9454889,0.986733303124396,0.967024278995426,0.975997073460991,0.97907014645054,0.980386855776499
38.038476,46.563124,2.505,0.986753007987669,0.966648680847914,0.975214168892514,0.978966378127128,0.980688156410276
41.537762,25.25,2.505,0.984823639286406,0.933916159953612,0.941842338131003,0.946945707149959,0.950340331027983
59.401706,10.960581,2.505,1.14133718101696,0.934482140802623,0.868605511079077,0.842978126825862,0.828647075767027
59.401706,25.25,1.0645111,1.17529389376558,0.972119498372194,0.934555593935414,0.921529790083732,0.915530771378932
59.401706,25.25,2.505,1.18983062709876,0.984253862565965,0.946141515415899,0.932858684363018,0.926853617722712
59.401706,25.25,3.9454889,1.19573682108584,0.989239617915203,0.950819313144117,0.937400121536145,0.931409516144777
59.401706,39.539419,2.505,1.12526192850006,0.985583752834937,0.963531057803387,0.956252655112961,0.952866901124556
90,2.8220488,2.505,0.531238791401265,0.480902636751998,0.46277314023561,0.406561796875515,0.402559948273314
90,3.9368763,1.0645111,0.700827878167232,0.613041683024688,0.55759852270751,0.495217012233722,0.462008843427369
90,3.9368763,2.505,0.766828720637908,0.667631511233437,0.60967400392207,0.545180499719475,0.510638366347412
90,3.9368763,3.9454889,0.79851384641137,0.693393644219032,0.635097190073381,0.568298398049568,0.534081556581271
90,6.0787324,0.57238131,0.931504702661187,0.794022957332297,0.693915916862898,0.624729648176678,0.566734055671744
90,6.0787324,1.0645111,0.989568162937649,0.83382483520254,0.733705508895995,0.663903289110846,0.606636482966811
90,6.0787324,2.505,1.04972122388271,0.881678379947941,0.781111289241041,0.709612336200953,0.652571457471155
90,6.0787324,3.9454889,1.07642955450031,0.903289828412235,0.802377750798284,0.729480263883597,0.672390863088852
90,6.0787324,4.4376187,1.08282472294134,0.908435153791215,0.807425272883847,0.734106485061736,0.676998741721812
90,10.960581,0.3564649,1.18949356654116,0.92582759486492,0.808690494389351,0.74845254109047,0.703577808510163
90,10.960581,0.57238131,1.2357330058484,0.950931038071479,0.833623807560652,0.773808795799948,0.729462641073042
90,10.960581,1.0645111,1.2763824686703,0.979030777441027,0.861541907033728,0.801959564229668,0.757933179886895
90,10.960581,1.6567473,1.29846133388268,0.995992294203413,0.878513116196652,0.818909305017296,0.774907607913289
90,10.960581,2.505,1.31617199276884,1.00963991766485,0.892411043511626,0.832595887441033,0.78853363839696
90,10.960581,3.3532527,1.32732533829752,1.01802516931241,0.901144080399924,0.841066053299195,0.796947699151933
90,10.960581,3.9454889,1.33307793307584,1.02226434708883,0.905639198170199,0.845389960972049,0.801227707582681
90,10.960581,4.4376187,1.33706643130165,1.02513204508383,0.908728235712042,0.848337396258915,0.804146028968583
90,10.960581,4.6535351,1.3386344652685,1.02624543907586,0.909939030880341,0.849487308045694,0.805285618169388
90,11.922885,2.505,1.34009123271176,1.02349996286056,0.898662104541436,0.83857221447397,0.807948165373333
90,16.835469,1.0645111,1.36545439149719,1.01940765318791,0.904791730239085,0.857822245953721,0.832514112409359
90,16.835469,2.505,1.3906649454652,1.04071564673174,0.925751541109688,0.878815972685892,0.853533443814764
90,16.835469,3.9454889,1.40127964345117,1.04967030771639,0.93439433326935,0.887391498698465,0.862273033915553
90,25.25,0.24408128,1.27811338853984,0.968198694112167,0.888331667044743,0.856893886746329,0.840021997378014
90,25.25,0.3564649,1.30248781490955,0.982873814747824,0.903673905534282,0.872241962014038,0.855085499636286
90,25.25,0.57238131,1.32153400435966,0.995121248131036,0.916529044909209,0.885403212712166,0.868448491006275
90,25.25,1.0645111,1.33775975102559,1.00834756562991,0.930339840889404,0.899484672928908,0.882675727788592
90,25.25,1.1615191,1.33923134316535,1.00998067730727,0.932035824580138,0.901199116910575,0.884419701216587
90,25.25,1.6567473,1.34633740046527,1.0161203250936,0.938444134217765,0.907680713982263,0.890926834607574
90,25.25,2.505,1.35312833695672,1.02235451454677,0.944922227724843,0.914162570995104,0.897406977144613
90,25.25,3.3532527,1.3570394411295,1.0262404903817,0.948921278129371,0.918115410085302,0.901330207359279
90,25.25,3.8484809,1.35908927754189,1.02793811532048,0.950655145394073,0.919817169687012,0.903012129916072
90,25.25,3.9454889,1.35941292547621,1.02823229512258,0.950954916409877,0.920110732862571,0.903301476988321
90,25.25,4.4376187,1.36083586496068,1.02959719734868,0.952340767331577,0.921463923820217,0.904633382968216
90,25.25,4.6535351,1.36142882128091,1.03013179013021,0.952882179271352,0.921989726872416,0.905150122204213
90,25.25,4.7659187,1.36194528565044,1.03039636753771,0.95315014830674,0.922248908566156,0.905405011545323
90,33.664531,1.0645111,1.26788676950072,0.997383134377499,0.93967738816243,0.918190474237781,0.908093874598077
90,33.664531,2.505,1.27928488199133,1.0080614882141,0.950653565650185,0.929341545360318,0.919420532669562
90,33.664531,3.9454889,1.28405853173851,1.01255182869577,0.955205409527601,0.933932143483932,0.924065650597525
90,38.577115,2.505,1.24016219282368,1.0015962479963,0.954220060239701,0.937480095246962,0.928890641371642
90,39.539419,0.3564649,1.19990652729524,0.973668014292101,0.927813009542491,0.911797278055067,0.903206092075076
90,39.539419,0.57238131,1.21230119526153,0.981847339217008,0.93627222293755,0.920504261117894,0.912071797322133
90,39.539419,1.0645111,1.22290922873033,0.990580251881038,0.945218700802943,0.929779502364108,0.92153600926608
90,39.539419,1.6567473,1.22845972179513,0.995726787111101,0.950626665797317,0.935164953339457,0.926938569891305
90,39.539419,2.505,1.23298745302251,0.999833912625909,0.95479505642812,0.939421772082569,0.931187176026094
90,39.539419,3.3532527,1.23561584353137,1.00236489763561,0.957334856237285,0.942013466388453,0.933827395478341
90,39.539419,3.9454889,1.2370494606439,1.0036551116143,0.958617075515989,0.943322137807263,0.93516812812731
90,39.539419,4.4376187,1.23802375386935,1.00452640248851,0.959490055574958,0.944213986374283,0.936087888766779
90,39.539419,4.6535351,1.23840062482748,1.00486534758122,0.959823363102041,0.944554056362637,0.936440570333507
90,44.421268,0.57238131,1.18139984647355,0.981229805224575,0.942526142826537,0.928724777988488,0.921172781722077
90,44.421268,1.0645111,1.19110772444479,0.989024710770076,0.950717024258338,0.937079508859703,0.929600913714579
90,44.421268,2.505,1.20029249102964,0.99721104328831,0.959289549984193,0.9457588557412,0.938301761446443
90,44.421268,3.9454889,1.20398517163781,1.00063501667852,0.962814447577888,0.949289531992593,0.941795085282453
90,44.421268,4.4376187,1.20487684252051,1.00142821077723,0.963620678206595,0.950089961566264,0.942581619810856
90,46.563124,1.0645111,1.17855869070084,0.987816254477172,0.952092766409042,0.939273145615395,0.932645597415588
90,46.563124,2.505,1.18739512940403,0.995563068232344,0.960189684272239,0.947422733384495,0.940895324683903
90,46.563124,3.9454889,1.19095547788621,0.998678846071125,0.963440506398135,0.950739299693766,0.944228046382001
90,47.677951,2.505,1.18186785044769,0.996167364539385,0.962088708022687,0.948766077839343,0.942649157389145
120.59829,10.960581,2.505,1.13977272730243,0.937256706709353,0.872010650603333,0.845292322017679,0.831319594872572
120.59829,25.25,1.0645111,1.17352566459177,0.973421072709025,0.935912214876153,0.923005869898285,0.916443542593043
120.59829,25.25,2.505,1.18806438660171,0.985791384016241,0.947777767647834,0.934631763377305,0.927970453524807
120.59829,25.25,3.9454889,1.19396161487559,0.990890674502589,0.952634179470285,0.939389709909447,0.932640456734613
120.59829,39.539419,2.505,1.12429592887211,0.986589483880671,0.96480850304768,0.956833018974188,0.953495939584294
138.46224,25.25,2.505,0.983545375609926,0.934250339825521,0.941961981750404,0.947063852430923,0.950231009524674
141.96152,3.9368763,2.505,0.498433751599902,0.509811724663014,0.540656152211983,0.576443212490218,0.610332708935796
141.96152,6.0787324,1.0645111,0.623723164663922,0.618526655541694,0.650526551452543,0.684979022366072,0.712605185602442
141.96152,6.0787324,2.505,0.663729518702603,0.652376240626521,0.682355700641638,0.714731490648507,0.740270368386215
141.96152,6.0787324,3.9454889,0.680711386331435,0.666810651427368,0.695661476441116,0.727125442926772,0.751966389880205
141.96152,10.960581,0.57238131,0.773124275336741,0.75899964588442,0.791391355012699,0.816478616085757,0.834224644554973
141.96152,10.960581,1.0645111,0.8014944486613,0.779293724031692,0.809401857140474,0.832949547349708,0.849578935120177
141.96152,10.960581,2.505,0.828944769584535,0.80084278400871,0.828103581015603,0.850162555429076,0.865716706220604
141.96152,10.960581,3.9454889,0.840059418909756,0.809785532997145,0.835720893082519,0.857217063137796,0.872373637311005
141.96152,10.960581,4.4376187,0.842601561233557,0.811844632422241,0.83746420882002,0.858831892322244,0.87390096176959
141.96152,16.835469,2.505,0.899729589570391,0.873044357603843,0.897446443238296,0.911773041329579,0.922103216740846
141.96152,25.25,0.3564649,0.902778592540029,0.899241349946436,0.919288101374938,0.929701336134458,0.935660477222021
141.96152,25.25,0.57238131,0.917192978912499,0.907049662493907,0.926186076501569,0.93614187818137,0.94181599053593
141.96152,25.25,1.0645111,0.929635624871395,0.915255840847967,0.933486150124809,0.942961506214536,0.948358087117861
141.96152,25.25,1.6567473,0.936488786330059,0.919952110573067,0.937741120308056,0.946942007170874,0.952178663429416
141.96152,25.25,2.505,0.941630101446644,0.923644818966277,0.941137107506899,0.950115470128755,0.955224067821012
141.96152,25.25,3.3532527,0.944831326998926,0.925892287361591,0.943243954543626,0.952075857305123,0.95709654903893
141.96152,25.25,3.9454889,0.946439890245092,0.927028350272449,0.944320150522205,0.953078694664097,0.958053429914871
141.96152,25.25,4.4376187,0.947493252658169,0.927798183058233,0.945057206001269,0.95376570475831,0.958707182257979
141.96152,25.25,4.6535351,0.947901757426832,0.928097681323998,0.945345951730463,0.954034648289671,0.958962519069901
141.96152,33.664531,2.505,0.965034985514164,0.947594695575535,0.959689866734746,0.965897957615865,0.968953455854207
141.96152,39.539419,0.57238131,0.962389778443709,0.94908100389371,0.959897815846101,0.964805726465226,0.967463045619661
141.96152,39.539419,1.0645111,0.970002872188052,0.95379869514339,0.964252607659631,0.968958272259915,0.971503529459005
141.96152,39.539419,2.505,0.977074682579454,0.95870030629371,0.968758795922234,0.973298778779572,0.975696334900956
141.96152,39.539419,3.9454889,0.979957265384922,0.960695527318749,0.97062808290706,0.975081659861607,0.97740995842653
141.96152,39.539419,4.4376187,0.980588559957493,0.961159331196686,0.971059793822933,0.975493803323091,0.977806975363055
141.96152,44.421268,1.0645111,0.977418540193078,0.960700313959969,0.969780363699732,0.973284127186053,0.974925602903822
141.96152,44.421268,2.505,0.983706719656475,0.965074256931742,0.973872507781101,0.977185703940146,0.978678137177873
141.96152,44.421268,3.9454889,0.986300881629965,0.966869829761175,0.975593059951595,0.978807455177885,0.980238678462726
141.96152,46.563124,2.505,0.98656262585738,0.966644941006671,0.97513255318035,0.978697209350066,0.980076229229841
159.7137,6.0787324,2.505,0.400553031712964,0.533630347117238,0.640248014425936,0.713737479349947,0.773344578021594
159.7137,10.960581,1.0645111,0.504376853176412,0.682771094634663,0.782220843414155,0.838613977752878,0.88055362574892
159.7137,10.960581,2.505,0.524599024819909,0.698940240580899,0.795150288280565,0.849383263774604,0.892103774541562
159.7137,10.960581,3.9454889,0.532707875196065,0.706088566898058,0.80060102213795,0.853694468039709,0.897453862936042
159.7137,25.25,0.57238131,0.74295570104965,0.867622181739425,0.92514450718707,0.951041827088339,0.964536442303021
159.7137,25.25,1.0645111,0.752059846352592,0.873098839525677,0.929620522866026,0.954972001237911,0.968070566465224
159.7137,25.25,2.505,0.760654207806801,0.879053558535719,0.934645299528493,0.959369191385146,0.972104206804652
159.7137,25.25,3.9454889,0.764021310444999,0.881704375061672,0.936940145783592,0.961364478596952,0.97398095867907
159.7137,25.25,4.4376187,0.764854012838332,0.88233543416718,0.937493425775319,0.961837502437023,0.974434545175172
159.7137,39.539419,1.0645111,0.87797228278534,0.93477070514753,0.967711352158415,0.980769915895071,0.987353210147315
159.7137,39.539419,2.505,0.882467260370419,0.938087942947556,0.970524037085124,0.983302288224998,0.989798366711863
159.7137,39.539419,3.9454889,0.884553853751083,0.939601137471036,0.97183621768568,0.984485459462351,0.990972521446529
159.7137,44.421268,2.505,0.907803011068997,0.949552659994903,0.976907576840022,0.98841721264335,0.992989519805803
167.50227,10.960581,2.505,0.421787177132598,0.663715364020124,0.787417921512,0.854535534412911,0.895103949407154
167.50227,25.25,1.0645111,0.710435850482124,0.859810065721201,0.929567367741838,0.957231714674757,0.972806867828282
167.50227,25.25,2.505,0.717017144039661,0.864314165866235,0.934280776637606,0.960328612003747,0.975648606803734
167.50227,25.25,3.9454889,0.71974744856474,0.866163805236186,0.936608312634441,0.961667490109103,0.976993367694086
167.50227,39.539419,2.505,0.861487813033552,0.931545534241789,0.9703174232676,0.985278033822154,0.993293468870688
171.55619,25.25,2.505,0.706691696048171,0.861036023778337,0.932352056715948,0.962369917711476,0.978325606218811
