"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","hair_dots","hair_dxdy","domain_area","cmax","ctotal","raw_total_conc","total_conc","norm_conc","hair1","hair2","hair3","hair4","hair5","hair6","hair7","hair8","hair9","hair10","hair11","hair12","hair13","hair14","hair15","hair16","hair17","hair18","hair19","hair20","hair21","hair22","hair23","hair24","hair25","row1","row2","row3","row4","row5"
"433",440,6.4057864,3.1334216,20.838635,0.0026097907,0.52051021,6.6049454e-05,0.033572707,929589.59,1498,5.23513137999131e-08,0.0102654644203974,10525437.4427707,200166907870.937,200694098426.876,15738886.387355,0.00765954757405793,0.00475718652153474,0.00838170861629066,0.00926977927982681,0.00146400219159071,0.00158855750901089,0.00847812123126905,0.0101757272703644,0.0176820311234713,0.00293052563785318,0.00159550244481165,0.00258012614093723,0.0140242503872427,0.0431121224046778,0.0142198653270117,0.0110684036724308,0.0107686970140936,0.0127561991200895,0.0339864946480091,0.169858558805076,0.107941518901494,0.0954306926224177,0.0908918406824577,0.0913017938488235,0.0959068477437501,0.139829446855465,2.03951767581426e-05,2.59713860555033e-05,5.9139611479088e-05,0.000229196337611088,0.00174759082978202
"434",340,129.73821,46.060873,12.459219,0.017682479,9.7402732,7.5201497e-05,0.030797274,8398638.5,63,1.29632564334838e-06,0.304242443191292,15966504.8347663,66967449638.9989,67987391115.8092,5552429.3072501,0.00027252068891777,0.0835850206158985,0.0321479917113738,0.139084575697342,0.0236389997562477,0.0612867629072691,0.00867349022826365,0.134892278119504,0.121995754484907,0.042095591457461,0.0168400962668734,0.00644180445214738,0.00293212279123465,0.112254214997553,0.0435754855712041,0.0132860566125086,0.00545770634175145,0.00206554715448612,0.000991488579047053,0.086808492122109,0.0354069134754447,0.0141423407020757,0.00668022612471762,0.00313811788911821,0.00157288924316756,0.00100603269829505,6.61362520350785e-06,1.18606989415374e-05,1.152492230844e-05,1.07573302289339e-05,1.09390462402323e-05
"435",448,99.515186,4.0900195,32.339461,0.019744106,8.4884083,3.3643705e-05,0.045507869,5549679.2,977,8.04696010824952e-08,0.0115686317300238,69129834.9010329,1054812255768.69,1072631828782.26,84329027.4969742,0.00691066639863755,0.0444886413609387,0.0249139652415794,0.123613957326905,0.00589468988489507,0.0187151599961034,0.00640833370866553,0.109376650337889,0.118526103434705,0.0164826139402438,0.00285059654992522,0.00123462424160829,0.00318824503465179,0.144018157250251,0.0221095457993001,0.00454338540117422,0.0015244112147794,0.0010242154706532,0.00245393735355179,0.23996451388159,0.0615874104696431,0.0232206625978433,0.0106108953102193,0.00559904819251915,0.0035077357764633,0.00414250022390278,0.000159737104072797,0.000153924655590218,0.00019423755127591,0.000292011434734742,0.000683082778147475
"436",419,93.597928,34.691862,36.443587,0.0018128171,8.6047818,9.1532254e-05,0.035197959,1421332.1,75,1.00179048601802e-06,0.152672870069146,4733537.89513265,16779949364.6074,16994217490.0134,1276848.40491123,0.000498410086177307,0.0161092521383149,0.00393190202230287,0.0838970865938762,0.00767769912272387,0.0312234467466274,0.00197618305124058,0.112352858908657,0.156621067809232,0.0369577767598042,0.0113422441083095,0.00271532764847275,0.000843952115270627,0.180956387439421,0.0480859156281909,0.0122415330244182,0.00368926594643915,0.00107030674491701,0.000411689802145225,0.205597752388155,0.0580371181566107,0.0168922623918958,0.00520140054894275,0.00149227888620764,0.000459803406586641,0.000215488611239088,5.5257458700336e-06,1.22194353793505e-05,2.07817436801999e-05,2.94805696619643e-05,4.20904945116921e-05
"437",519,11.764128,23.851201,9.824038,0.0010000742,1.6995478,5.7695286e-05,0.031074705,5494834.4,237,3.29932718435675e-07,0.09603813541313,16695033.4602194,173631418034.513,176272489569.92,13783460.615607,0.000826582560051859,0.00119170180340792,0.00180211328125987,0.00173822783772131,0.00249788771516283,0.00262536301693504,0.00407943156415742,0.00379350052533672,0.0117989497629187,0.00860711639576739,0.00792105767366696,0.00836229539367685,0.00997251431328173,0.0381197453486324,0.0314225279630711,0.0301620201974379,0.0297763830687623,0.0284182272659707,0.0269807716168482,0.128030611848386,0.116868163928628,0.113626810613399,0.107614221232578,0.102344548376818,0.0982638085494668,0.0839820007067082,5.1162088078048e-07,1.67708636497983e-06,8.1371182451253e-06,3.67537720687815e-05,0.000162335479485813
"438",456,146.34864,18.624845,32.576835,0.0076142122,5.5743843,5.7963123e-05,0.033464678,3157874.4,251,3.10239307557023e-07,0.068871885320429,12973734.449008,114338234616.944,115573432004.284,8999710.80076641,0.00114286543973068,0.112992884859008,0.0650010340622937,0.200251741097797,0.0245896800433806,0.0500590351900196,0.0125829642856047,0.133880090223084,0.111135915758075,0.03401077880558,0.0116976533629379,0.00526499460978088,0.00297250052619105,0.0933677834961256,0.0267723685200505,0.00793385949069,0.00303266637147925,0.00140902369178404,0.000791744193058391,0.0651767039619843,0.0221162020656671,0.00820607700413319,0.00360530123001404,0.00173010093336543,0.000910544999816016,0.000508351218080373,5.16673975176034e-05,3.82575219056773e-05,3.98379109866624e-05,3.88468456086744e-05,3.07285853948956e-05
"439",427,59.611492,5.0350947,35.965176,0.0050788398,3.8079343,1.2252697e-05,0.026000973,2345969.2,934,8.33302632213432e-08,0.0145621301584562,23624492.4353105,245865710713.215,255166778458.727,19859749.2365636,0.00554690703449971,0.00819276513827218,0.00435133348885984,0.0301982262337005,0.00163091605641089,0.00653771338609872,0.0017111324739057,0.0441413134177895,0.0681900842651814,0.010587355351988,0.00256824804811841,0.00142585490290134,0.00230992959867453,0.116355048877954,0.0265911512871158,0.0117171933278242,0.00793738356538923,0.00594622160117993,0.00639819622467339,0.292957224743736,0.12688886831033,0.078804935442925,0.0554502629478002,0.0380150693936286,0.0280581495628658,0.0230354223526767,2.79225345487758e-05,4.90861157020648e-05,9.60047249774238e-05,0.000229613967672589,0.000993184884550096
"440",469,31.675366,39.108429,43.9662,0.017050324,3.9658782,9.4064482e-05,0.038428455,9588408.1,84,9.1581514407601e-07,0.220986194265541,21093516.6493152,135026203563.252,137713757769.569,10594108.9726909,0.000355043230119865,0.00122662997213732,0.00145128948675515,0.00129532768168451,0.00310288767915883,0.00341116747837863,0.0037234502876805,0.00404412563816178,0.0150608752516383,0.0118154921161625,0.0102058597253427,0.0088956499298487,0.00893082281981735,0.0506393892974738,0.042065740873291,0.0365837156598671,0.0300200216901083,0.0240906992618375,0.0201687562172805,0.170264603495995,0.137503802453518,0.121643967286673,0.0962739062639005,0.089281229345863,0.0725729174066127,0.0357276726808139,1.5114369630589e-07,8.45099405203902e-07,4.6416576556841e-06,1.80688887369884e-05,6.11408195447523e-05
"441",348,72.329923,30.286073,19.453682,0.018181957,8.109038,1.0280378e-05,0.019080604,9283504.7,109,7.47684483621123e-07,0.139775128106067,29174603.2649651,79557725763.3888,89211534160.5137,7270526.70385185,0.000653813095557889,0.00660622289969407,0.0023499905696222,0.0268738372483831,0.00387656862685386,0.0146859680736313,0.00141454658563134,0.0609732105189598,0.100707143808528,0.0294896306638099,0.00885566957830741,0.00302169716526299,0.00132744315501405,0.151637983133488,0.0524024361747344,0.0202553133833993,0.00827887505794163,0.00337015684815829,0.00143835319675318,0.262240536696156,0.12370810246792,0.0623276892465873,0.0335426480394028,0.0141075363859159,0.00506167317444503,0.00144676730140062,2.79394525558309e-06,7.76900729233285e-06,2.06439267050551e-05,3.41733998704708e-05,9.6439941913039e-05
"442",422,51.469629,33.551496,30.896378,0.0046104937,3.7832269,6.1808826e-05,0.028865584,5068200.4,105,7.73670474434515e-07,0.17686107045573,12804518.5449561,63469827993.0745,65123783110.7679,5290356.55850921,0.000471286905132662,0.00181601461022301,0.000977738496502369,0.00466191647362469,0.00225853948646417,0.00519991944742881,0.00156427902555777,0.0169642765771281,0.0467841907066777,0.0157407357469873,0.00821728362998443,0.00507859948474807,0.00374601731189752,0.115111046839838,0.0465590417804326,0.0282338053352022,0.0179387377484785,0.0115959368749644,0.00735855369704757,0.25392790748684,0.146733331232047,0.101124538532691,0.0710283092847504,0.0478502923813047,0.0275992156463911,0.011929772162789,4.01572507681705e-07,1.86626128069817e-06,8.57115510666069e-06,2.54491699643888e-05,8.29707969583445e-05
"443",465,37.721215,32.555862,3.6674772,0.012709136,7.7969778,2.0563391e-05,0.025594819,4753574.4,111,7.15655238314702e-07,0.167961421811507,12162599.1255961,57057810145.609,61565234466.2492,4890602.5623667,0.000510314289247832,0.00115996698740693,0.0012087350645933,0.00157671870928383,0.00253066266590956,0.00350930973014232,0.00284005797887846,0.00612420242157585,0.0211235018222368,0.0115819128122063,0.00911096309464335,0.00709285516461658,0.00667955139845501,0.0656519416821589,0.0430048777571339,0.0309210519648632,0.0267011781271194,0.0196666913477207,0.0162299739237755,0.206291814402842,0.135355913243804,0.119225080310988,0.0939152996563423,0.081195386748746,0.0552142214951335,0.0320881314894249,2.35804141356019e-07,1.24165530733915e-06,5.36687180063312e-06,2.50961731303983e-05,0.000106408101798066
"444",527,30.848281,10.083322,37.152283,0.018535509,4.8762874,2.3528886e-05,0.033363952,2750994,529,1.47128406973947e-07,0.0299712335278488,17885331.9167261,209444537878.066,215583603350.167,16779071.7570944,0.00267297117196244,0.000631123890578941,0.00116983832703825,0.00123832119580346,0.00118852001148671,0.00148687115374985,0.00247445555991732,0.00405138025657783,0.0153337012862274,0.00633412423330817,0.00462498276412081,0.00423968262288881,0.0063091060117919,0.0576849835546704,0.0297246889864431,0.0228666389480048,0.0193273533349555,0.0167928503226211,0.0178968657997003,0.218720239639632,0.141253901922341,0.11357173737781,0.0988401592060753,0.0844157030195169,0.0705629893370418,0.0592597812376987,1.01356997832666e-06,3.90538301584793e-06,2.01048485087178e-05,0.000103769251184773,0.000580308502616053
"445",477,175.20232,18.949355,20.28926,0.013340952,5.5114538,4.1299454e-06,0.013355761,1825024.6,367,2.12602102786254e-07,0.0648011209292501,6596805.72831823,38459970010.3466,43720171914.8488,3411265.17736132,0.00136874965061357,0.1271865574126,0.145108305328385,0.162853555801498,0.0441234491314485,0.0455770252420781,0.0757866289594419,0.0928688088342938,0.060667588061412,0.0233171532526551,0.0144437622382956,0.0188905960090999,0.0417859159349566,0.0373566147429908,0.0143125943115238,0.00631460931589629,0.00546414137077044,0.0098962565572983,0.0214224087087825,0.0187231269663524,0.00943524185474582,0.00420262381989488,0.00254221291828284,0.00295883762962702,0.00538820950164484,0.00937377609602635,7.30311064387686e-05,5.8776834973532e-05,4.27242378058705e-05,3.11025533199713e-05,1.98227281268819e-05
"446",464,20.982788,8.8881749,44.71736,0.001377147,4.5647943,9.7621263e-05,0.03276912,7401030.6,654,1.19904057226666e-07,0.026252753521664,49590443.2726435,678950413438.644,681588931726.879,53448331.9917466,0.00299861865229512,0.000977339988454473,0.00179734523099568,0.00195030884278353,0.00124193463542658,0.00146212787970328,0.00329452441736241,0.00426654899387895,0.0135100453954706,0.0054803120370252,0.00419273477768985,0.00425013140351214,0.00766218863240639,0.0475996980256548,0.0267107927960186,0.0209164813617243,0.0193771190466033,0.0179700986216625,0.0225958225398378,0.191549507072778,0.1305042311459,0.113269164829979,0.100975534741708,0.0939322312414094,0.0822316986895459,0.0822820776524696,1.71148007772601e-06,4.89487418645994e-06,2.09188203520644e-05,0.000110276502266473,0.000677772486686968
"447",418,82.289141,45.415999,47.3024,0.010572964,7.6932352,4.4516662e-05,0.031227477,3728325.2,37,1.54766987110888e-06,0.254734079425553,9249741.845452,25271189859.6049,26275261416.7394,1504620.9266573,0.000233729944851236,0.0124301007056146,0.00374293296520669,0.0399888003891039,0.0058602461726564,0.0215888970248395,0.00198407404294941,0.0791515583821698,0.136418230760164,0.041091050296612,0.0120770646026314,0.00362148174964984,0.00141147553446459,0.151206807187445,0.0518694896489111,0.0209974804522052,0.00665249930505034,0.0021224573777605,0.000863205326790368,0.265582190663438,0.0893209643667595,0.0346408320015173,0.0120516877772391,0.00379845733704386,0.00112861341227832,0.000399402517499822,1.7738786996717e-06,2.74373120194137e-06,1.22941510659393e-05,1.47636428873608e-05,2.05643008061616e-05
"448",435,88.137307,19.06262,34.670109,0.0022618154,6.808587,8.4856684e-05,0.0076161283,3931904.2,192,4.04476684488196e-07,0.058560134380201,21692585.6868498,24880836322.1736,25025925706.5063,1943501.46355499,0.0013338832933309,0.013014126868836,0.00276307240438323,0.0660224174940671,0.00454514139583366,0.0223335337910645,0.00110320745063395,0.107093946381462,0.136746570855122,0.0309992765566574,0.0070365327198909,0.00154582126128333,0.000486342263416551,0.182167175985279,0.044203642983837,0.0101185733237724,0.00236117497384181,0.000579501834879755,0.00022110716055589,0.270298464093975,0.071143738021188,0.0190303711886083,0.00470503056812456,0.00109232681863608,0.000278144922832054,0.000110758681819925,1.30706055768506e-05,2.9090818445307e-05,4.66786390648126e-05,7.65868135999334e-05,0.000137553776273961
"449",473,123.73461,7.4446,3.5388209,0.0045197439,0.40337247,4.5572318e-05,0.0063143372,1211810.9,692,1.15059524898308e-07,0.021451237583941,9734362.21129648,22333893314.3973,22415229898.8672,1784727.30623381,0.00372524703892937,0.0765027433558299,0.0445722612861212,0.171892512185757,0.0130672859691277,0.0322421505911149,0.00999896152510529,0.131160635848064,0.119898549004705,0.0250848930881743,0.00575814475939916,0.00266909229436061,0.0035736594494872,0.122524036818855,0.0245642329963211,0.00537540551030796,0.00167646821282296,0.00103963510088092,0.00197937058532293,0.145915428692728,0.0369462605028588,0.0118545670804975,0.00485200284764508,0.00260614275038708,0.00195037270399707,0.00229518684013019,0.000130902079608219,0.000110420164474524,0.000119158334384977,0.000140441914419102,0.000213354547990537
"450",430,97.630767,10.102723,30.506453,0.017652573,7.0627022,7.6357454e-05,0.047879072,9283812.9,463,1.79717734084343e-07,0.0272063894566242,73487698.817202,831100274397.416,837459868055.259,69684458.511414,0.00308185068434461,0.0308743077461472,0.00921290756659071,0.113457181477555,0.00569810536854871,0.0238634774738799,0.00222277438636133,0.116424703825369,0.137394513201046,0.0282622350776135,0.00575516536075011,0.00140457404682798,0.000803998511779519,0.161819212175872,0.0334870381775953,0.00700011856401055,0.00163270202419479,0.000500438904874537,0.000436924250595587,0.236286021471723,0.0597597597679038,0.0162243052898072,0.00482686777245858,0.00155887739630205,0.000628710171269606,0.000465079990924569,6.23439636368295e-05,6.51102396362093e-05,0.000115566396156718,0.000135007471456172,0.000291582334686963
"451",426,122.6096,6.4258961,19.182838,0.013288575,9.2391806,6.3658729e-05,0.015025644,8542559.3,767,1.01064821600907e-07,0.0183800527156274,75059379.3019835,426523180309.497,427677222350.825,33152134.7117975,0.00422884830858917,0.0761315205952351,0.0446644108604678,0.167277689069798,0.0122151083669377,0.0305699230958137,0.0110396750309415,0.129666944268748,0.119580249572966,0.0229787797776561,0.00516036230961775,0.00251202285504492,0.00399556676458349,0.123472406147129,0.0230116102547857,0.00509251157142245,0.00160853486968321,0.00114585869783624,0.00240665463467996,0.152154411612507,0.0389328405920881,0.0126437662981301,0.00549235493188456,0.00299098203540213,0.00227748468877758,0.00297833109786463,0.000142946242323022,0.000127471646646467,0.000128399711665647,0.000161600044510726,0.000255391267189041
"452",485,138.44053,21.601729,16.231264,0.0099356168,0.3671175,8.8917367e-05,0.032472441,3281167.5,200,3.95823116527119e-07,0.0882733048629459,11879914.1985987,90350957584.1052,91040208217.1502,7207163.78915805,0.000903654146370479,0.101204499698612,0.0478137353946661,0.184380391167343,0.0216756889945587,0.0484216188915659,0.0100576306077765,0.141585237828163,0.118131519577522,0.0350471232994326,0.0118248930260718,0.00487719269315368,0.00246645614060676,0.103516693164331,0.0295323477137882,0.00905960524235192,0.00325749189460862,0.00137835072400166,0.000844436925801709,0.0790521370193153,0.0278361618504326,0.0100941239146865,0.00412170512809053,0.00202186886344405,0.00111641319056424,0.000682677049110255,3.61532461217559e-05,3.40639930575602e-05,3.11484496205353e-05,3.06749492661503e-05,3.16089404028661e-05
"453",443,33.889643,1.6439734,3.6952498,0.0038798435,0.58668757,8.623495e-05,0.033194912,6899606.3,1644,4.78516747245759e-08,0.00741413848182578,103413181.591577,1608166050305.54,1610451317862.72,126691231.070784,0.0106256369498958,0.00947838219084782,0.0120996878526723,0.0239192375437997,0.00120387489316838,0.00223670827462784,0.00859034310398354,0.0256662438273195,0.0381761883102523,0.0028837829708429,0.000630258474628013,0.00111100694459337,0.0111008808610402,0.0703108483959643,0.0108143100241908,0.00638695207697742,0.00539660317468861,0.00610469472613993,0.02158360453084,0.241582312367515,0.109979143875193,0.0872145663927904,0.0744776037891791,0.0682354245087066,0.0645606436928932,0.0962566971971464,5.79302073639041e-05,6.45665800064151e-05,0.000114270158703361,0.000307104324932842,0.00220695862746185
"454",535,28.814969,16.96588,40.68276,0.010057694,7.8180017,9.8175413e-05,0.040153782,1579631.1,293,2.64527927305106e-07,0.0592616624983083,6964361.75010042,80483903260.9048,81194837148.4994,6293142.47977908,0.00131942498368291,0.000696548229137463,0.00109712378130618,0.000890532150810916,0.00176912681443724,0.00191253993998508,0.00266681442647472,0.00300815353896422,0.0119285125037998,0.00749523965471267,0.00655069623371777,0.00579159882621003,0.00712222854699472,0.0499803452860085,0.0334859583603351,0.0280209674622359,0.0232322158050553,0.0206504404122539,0.0189820634990176,0.195352885182324,0.136808404174876,0.122805181526593,0.105030170708863,0.0875171995963905,0.0730330508535433,0.054172002485952,4.59320918782479e-07,1.93818215078047e-06,1.01569605180935e-05,5.57445408126133e-05,0.00027909446137124
"455",472,14.851177,25.326914,41.650297,0.010306332,6.416886,4.2026868e-05,0.0227409,3743781,206,3.79205351048768e-07,0.107105792993022,10934487.0791765,75325762603.677,77005036842.0059,6015348.7378084,0.000745597275327255,0.00115746499363671,0.00176453515027484,0.00169554938209949,0.00261936718338955,0.00263533097150025,0.0041335092776209,0.00394011481423535,0.0115582498848737,0.00920097732747649,0.00830777386960642,0.00816693574488496,0.00975016322338553,0.0381887648727794,0.0332155627527601,0.0307892889279367,0.0292228050243778,0.0278739357603433,0.0262283187596979,0.132927867629367,0.120598371967884,0.114401996923498,0.106976991954525,0.103871449928887,0.0940490507687821,0.0767256229061772,4.17819459378942e-07,1.64017992991823e-06,6.97223250595753e-06,3.35733542283762e-05,0.000151924043526072
"456",438,122.2798,33.596763,48.830859,0.018808083,5.2607522,8.9931916e-05,0.011599676,9274496.5,105,7.62238163974532e-07,0.171537125373485,23979563.3553734,47371906447.1346,47621956504.9142,3811423.63257398,0.000469038218512938,0.0684698124258811,0.0223669996324226,0.161349819411569,0.0175092573238345,0.0464274441812564,0.00614991572876847,0.135716338518008,0.127370982877987,0.039341032987078,0.0130018268146722,0.00440846957562261,0.00206538738406361,0.129721566475685,0.0371846913298842,0.0122981393362823,0.00423166033305122,0.00160402961217525,0.00101193291335611,0.109234585449434,0.0383246604394585,0.0127343953903206,0.00512489659023342,0.00237206445267774,0.00118751269231307,0.000792578123965117,1.35183049551323e-05,1.47092497875128e-05,1.58024170667623e-05,2.32708021364632e-05,2.27511267043838e-05
"457",451,150.8583,3.6605544,23.614179,0.013639388,2.316612,1.1815951e-05,0.045280388,7766385,1193,6.58227877263871e-08,0.0114357878484316,88512513.5761006,1794488550048.6,1855511315574.45,145706968.446617,0.00710024837145442,0.113300465461784,0.106777390721301,0.19419061502315,0.016747301434285,0.0263793933415544,0.0336109269605252,0.114072841741257,0.0951916523772584,0.0145804063269121,0.00364819524135114,0.00425151661112122,0.0157949547282337,0.0844495258549371,0.0130410990368763,0.00265110102116059,0.0012089335986612,0.00204496854144774,0.00858563280731884,0.0963429698183939,0.0243019352023643,0.0090583680603505,0.00496790340410351,0.00364490249566592,0.0036769476053981,0.00748005258458917,0.00035750570872918,0.000212362040770632,0.000189052776132152,0.00019194240765847,0.000298016894913107
"458",356,149.26297,34.006583,44.64538,0.017518831,6.0947829,9.4785959e-05,0.0053253766,1930488.7,106,7.27145076213306e-07,0.173613158396689,4816802.86009366,4744357559.18474,4785477168.76756,368852.033023655,0.000447808292291353,0.113193506126739,0.06204434607711,0.189919891923725,0.0280705354264907,0.0549011817119643,0.0123798507196644,0.142284543889524,0.107771054709772,0.0402372717627208,0.0148641659334655,0.00686404861048911,0.00287528948703061,0.0843469899387877,0.0289062401735776,0.0109816595477232,0.00429563941706686,0.00192928296080512,0.000837527523131256,0.0514372616429025,0.0232958055975458,0.00994037504055007,0.00479277136272795,0.00223275851955175,0.00114842323267823,0.000449578664256744,1.85117734884602e-05,1.70666241849432e-05,1.60427754625947e-05,1.38669899554836e-05,1.18242901782608e-05
"459",434,67.959073,15.248888,19.235239,0.017316312,5.0518718,7.87401e-05,0.039349236,2125731.4,287,2.69377741182049e-07,0.050358552447537,11129604.0902951,104275099539.266,105343368677.926,8144244.54775168,0.00155094699202627,0.00494841303244973,0.00174004780974494,0.024167314977813,0.00226184896276816,0.00984783632742318,0.000896914758948353,0.0480540537134584,0.0858580236084605,0.0180704487038838,0.00537715184355062,0.00183669617349257,0.00101904974873064,0.147207461404732,0.0432778704050156,0.0160858754776699,0.00784220003056962,0.00356340505379462,0.00194084286913739,0.310484060577968,0.127129936485589,0.0694247145082896,0.0372843822644587,0.019459045222239,0.00870006273417482,0.00352234330563868,5.83605764569243e-06,1.517869169016e-05,3.3336580748889e-05,8.20019623218355e-05,0.000255243576175359
"460",459,136.91111,9.6033974,29.039878,0.011481349,7.2210717,3.3149945e-05,0.020844164,4302683.1,532,1.4744017283318e-07,0.0293606462573081,28585472.686152,204232840147.657,206717182345,16214517.8932285,0.00270403838823761,0.0987365470829279,0.0596925463984058,0.188319487184442,0.018461255215563,0.0394691724816688,0.013996737849295,0.135930543223196,0.114305418441365,0.0267401622683541,0.00790304441327916,0.0036900954415118,0.0038678547285927,0.103655333904647,0.0242879396171415,0.00604295304676415,0.00198657680350799,0.00119451118464027,0.00162398707497612,0.103752353322339,0.0281394182630733,0.00944064143239636,0.00380109814121447,0.00207968487408629,0.00143245072702289,0.00145018687958932,0.000109271675446624,9.40280355612698e-05,8.2730785546676e-05,9.02970243766664e-05,0.000113672687058973
"461",481,138.49873,38.886301,22.918731,0.0084885174,1.2634676,7.1122792e-05,0.031745789,7064939.2,81,9.66702453308811e-07,0.228354453520607,15452866.9546893,77864626862.27,79120697578.5635,6195379.96899285,0.000348432177152302,0.0952963700166432,0.0411399788253416,0.17583464138358,0.0248222099596417,0.0548572697170332,0.00967803725420987,0.134610689075974,0.122802212531112,0.0407793604840455,0.0146618948930325,0.00618752837258027,0.00275755357591699,0.1013903207838,0.0333083936672055,0.0117195132903752,0.00458585795560111,0.00200703866491853,0.00106012348156381,0.0703829522918295,0.0295426665350952,0.0125394373495521,0.00527397555386143,0.00261922332325196,0.00138690149113674,0.00075584952269823,1.20894734428665e-05,1.34880026524211e-05,1.36886757703372e-05,1.19296400717045e-05,1.21199471813663e-05
"462",442,175.20402,12.157473,18.102201,0.0050891224,2.835532,7.0451969e-05,0.005339037,8327465.4,603,1.30049026367556e-07,0.0358732436293321,42526481.7581163,114708328399.232,115309168624.258,9042494.60183476,0.00219746850934208,0.145239973579865,0.164748452226135,0.180901858471291,0.0387671088009121,0.0416818724849521,0.0733270579689463,0.0924125761457625,0.0565436169657259,0.0187519878478824,0.0102873149283314,0.0147840390080642,0.0386899557137971,0.032675575125513,0.0107569384942621,0.0041023806931594,0.00335702814212067,0.00709106865161425,0.0194277120657321,0.0190575839169532,0.00747900015654285,0.00291831088084048,0.00155179315468541,0.00184765616154061,0.0041079768360345,0.00949116157933606,0.000134168649408126,8.70252036169567e-05,6.1824094935221e-05,4.0340604143541e-05,2.81016431979544e-05
"463",446,109.37006,36.015114,23.111197,0.0031357778,1.2625543,8.9380742e-05,0.041083353,9463836.7,78,9.69143996283947e-07,0.188068207342878,25165740.8531967,134702358654.451,136215122378.959,10296941.3084188,0.00040645984954951,0.0461652690641663,0.0112404945352248,0.137779562398834,0.0131038004153305,0.0427596651104091,0.00395178816449248,0.126263818188197,0.141552475714169,0.0391878454250673,0.0130715680812745,0.0038829773198273,0.00158448160960109,0.143000129122923,0.0436240327566107,0.0136902401640626,0.00430280473475513,0.00147862782814957,0.000803458484842436,0.140469928682791,0.0462607598977265,0.0159873027414888,0.00580741620499237,0.00227635387865421,0.00107886528736507,0.000676334189044427,1.11882689824951e-05,1.26056119266698e-05,1.55767411283363e-05,1.94068282019556e-05,2.32604266302219e-05
"464",543,103.81965,47.163219,13.1537,0.017133571,4.5938786,2.7539297e-05,0.039983192,855875.51,46,1.59305872259251e-06,0.288910757694488,1899443.98708826,7213757606.68504,7634467127.4221,559459.104685537,0.000268437439398335,0.0345464595992653,0.00809557749654186,0.119294940149957,0.0120543274561299,0.040981423396048,0.00378825139060617,0.134316405667143,0.142709120044719,0.0455485122028177,0.0141753538680111,0.00441050718474073,0.00177657844962242,0.147571700226483,0.0401937315367271,0.0161621315625958,0.00525081030804027,0.00156687743257283,0.00101559362864043,0.144611699708082,0.0515713433157506,0.0189847880453354,0.00695029195573443,0.00271733414385055,0.00105287832165755,0.00065336290892712,5.6699931542295e-06,8.92334637650335e-06,1.21742256234007e-05,1.23575084597327e-05,1.58640713309395e-05
"465",489,122.69984,31.572538,42.301955,0.0018440212,5.143758,6.553188e-05,0.039302905,4374266,115,6.92915054539483e-07,0.155232373838371,11915893.1717965,83280761462.271,84105933898.8869,6702000.79408376,0.000518414916006229,0.0706977046512303,0.0228058644145452,0.167221134908909,0.0175170721355011,0.0446634434225272,0.00559860545269477,0.133538676713568,0.125177888073533,0.0384845348802876,0.0132568179052162,0.00453345953424367,0.00198476167524539,0.128156203254152,0.0368385411871345,0.0115079261475008,0.00409513648562919,0.00146763027900421,0.000879703604778241,0.112065362822798,0.0373173986568528,0.0127730602985679,0.00506488806576742,0.00228530379393535,0.00125271039750379,0.000816171238874433,1.76300315884937e-05,1.63355711787857e-05,1.90193432981302e-05,2.14424237997687e-05,2.55239174125158e-05
"466",497,66.863834,5.3080532,49.46496,0.00767176,5.6049573,5.6182415e-05,0.0099646804,2205340,857,9.11858752147067e-08,0.0151474328471662,22333871.68146,80956798118.4297,81333424646.0021,6355905.80054572,0.00518304635381416,0.0103414662409343,0.00535889755240383,0.0408997374491472,0.00200040670952639,0.00824609939694016,0.00185956184568614,0.0550744392591328,0.0812837324687558,0.0122687402620304,0.00278018890132154,0.00117572458833649,0.00170891007152839,0.129965472390883,0.0286384719985464,0.0111233452472468,0.0061763617732561,0.00398236111454993,0.00397098188037469,0.300899292415228,0.121327654761394,0.0685348559811702,0.0428839903686276,0.028958167236355,0.0173897990751748,0.0131513410114504,3.56003951347947e-05,5.60694938704081e-05,0.000101409435165762,0.000231285156931682,0.000853772526759825
"467",480,88.964033,46.841904,43.494016,0.0070598256,1.7611628,7.3176124e-05,0.018661971,3670952.8,43,1.65669582667317e-06,0.243222827705541,9868691.402481,13895292858.4992,14189892184.7525,1010858.41202713,0.000299101293906329,0.0146224396298842,0.0035750066311647,0.0537227582655999,0.00780324087811847,0.0252016814817691,0.00222567428316723,0.117408428230389,0.155398464452359,0.0438133042328656,0.0102173059859463,0.00346301065348502,0.00117737239301609,0.156549873310353,0.0581167033198231,0.016635558381899,0.0040446750420342,0.00146562938179337,0.000583224739305372,0.229994862823455,0.0623260820910431,0.0227576242786623,0.00643579937613391,0.00162232054386981,0.000599914322393218,0.000239045271469528,2.5013286316196e-06,7.43213276469145e-06,1.3401303862852e-05,1.65128721680366e-05,2.70422890388133e-05
