"angle","gap","Re","hair1","hair2","hair3"
90,10.960581,3.9454889,237.357942581177,190.10774230957,183.397644042969
90,10.960581,4.4376187,242.092958450317,193.95419883728,187.491775512695
90,10.960581,4.6535351,243.957853317261,195.467788696289,189.14199256897
90,11.922885,2.505,218.863143920898,170.638971328735,163.496459960938
90,16.835469,1.0645111,186.269882202148,133.985479354858,128.171660423279
90,16.835469,2.505,220.534980773926,162.214625358582,152.951815605164
90,16.835469,3.9454889,239.550981521606,177.774493217468,166.961103439331
90,25.25,0.24408128,140.005848884583,75.705361366272,77.3169965744019
90,25.25,0.3564649,151.599619865417,82.1129236221313,83.3566417694092
90,25.25,0.57238131,166.195285797119,91.1059551239014,91.741491317749
90,25.25,1.0645111,187.303945541382,104.673868179321,104.335778236389
90,25.25,1.1615191,190.542684555054,106.74498462677,106.262633323669
90,25.25,1.6567473,204.407125473023,115.548604011536,114.49465751648
90,25.25,2.505,221.484935760498,126.363217353821,124.736145973206
90,25.25,3.3532527,233.720384597778,134.116348266602,132.263670921326
90,25.25,3.8484809,239.464923858643,137.694533348083,135.856191635132
90,25.25,3.9454889,240.4792137146,138.331577301025,136.505765914917
90,25.25,4.4376187,245.199834823608,141.298853874207,139.56258392334
90,25.25,4.6535351,247.058963775635,142.480907440186,140.790058135986
90,25.25,4.7659187,247.991270065308,143.068867683411,141.404779434204
90,33.664531,1.0645111,187.624431610107,90.4674186706543,90.6972007751465
90,33.664531,2.505,221.779457092285,109.06742477417,108.512101173401
90,33.664531,3.9454889,240.768676757813,119.172957420349,118.857456207275
90,38.577115,2.505,221.863208770752,115.26136302948,112.40495967865
90,39.539419,0.3564649,152.131244659424,74.953685760498,73.8314361572266
90,39.539419,0.57238131,166.667558670044,83.1267290115356,81.586154460907
90,39.539419,1.0645111,187.727838516235,95.4580059051514,93.1740417480469
90,39.539419,1.6567473,204.810218811035,105.388552188873,102.440483093262
90,39.539419,2.505,221.875751495361,115.346591472626,111.679852485657
90,39.539419,3.3532527,234.106073379517,122.563331604004,118.37283706665
90,39.539419,3.9454889,240.862798690796,126.536933898926,122.105003356934
90,39.539419,4.4376187,245.582263946533,129.332587242126,124.769651412964
90,39.539419,4.6535351,247.440301895142,130.452325820923,125.835053443909
90,44.421268,0.57238131,166.72075843811,81.8977036476135,80.3960671424866
90,44.421268,1.0645111,187.782558441162,94.0121073722839,91.8978328704834
90,44.421268,2.505,221.926816940308,113.548464298248,110.232612609863
90,44.421268,3.9454889,240.912710189819,124.577036857605,120.541625022888
90,44.421268,4.4376187,245.631282806396,127.343402862549,123.168563842773
90,46.563124,1.0645111,187.799848556519,89.4563431739807,89.2387371063232
90,46.563124,2.505,221.942861557007,107.9095287323,107.20827293396
90,46.563124,3.9454889,240.927778244018,118.123229026794,117.584046363831
90,47.677951,2.505,221.950412750244,110.715986251831,109.917134284973
120.59829,10.960581,2.505,161.7933177948,88.3254833609442,173.452596664429
120.59829,25.25,1.0645111,134.873036384583,52.8974165916442,135.456305503845
120.59829,25.25,2.505,164.234371185303,67.1887636184692,163.046831130981
120.59829,25.25,3.9454889,181.220045089722,75.8193078041076,178.977081298828
120.59829,39.539419,2.505,164.528680801392,83.2079639434814,146.707155227661
138.46224,25.25,2.505,122.831399917603,59.879948153502,157.081416001151
141.96152,3.9368763,2.505,82.791446685791,70.2571201324463,105.23390007019
141.96152,6.0787324,1.0645111,75.0404567718506,47.0155630111694,107.901738631933
141.96152,6.0787324,2.505,86.6153144836426,58.1062304973602,134.628490284501
141.96152,6.0787324,3.9454889,91.0228958129883,63.7140169143677,150.572914907088
141.96152,10.960581,0.57238131,69.3124618530273,24.4004330635071,109.700297832489
141.96152,10.960581,1.0645111,78.2527675628662,29.0068535804749,126.888764381409
141.96152,10.960581,2.505,89.208267211914,36.6494941711426,156.625893592834
141.96152,10.960581,3.9454889,93.3778648376465,41.0198016166687,173.862959861755
141.96152,10.960581,4.4376187,94.1714401245117,42.1317958831787,178.221343994141
141.96152,16.835469,2.505,90.1287574768067,42.1736178398132,160.700550079346
141.96152,25.25,0.3564649,64.1680793762207,39.2442584037781,99.4776912358176
141.96152,25.25,0.57238131,71.1055603027344,43.9013848304749,110.465027992126
141.96152,25.25,1.0645111,79.7792930603027,50.9088425636291,128.194366193489
141.96152,25.25,1.6567473,85.6329879760742,56.6394085884094,143.278203454232
141.96152,25.25,2.505,90.4895820617676,62.4988765716553,159.038048620457
141.96152,25.25,3.3532527,93.2993659973145,66.8246574401856,170.961534981545
141.96152,25.25,3.9454889,94.5580787658691,69.2507209777832,177.677457490271
141.96152,25.25,4.4376187,95.3276977539062,70.9983930587769,182.537386710955
141.96152,25.25,4.6535351,95.6055068969727,71.6994285583496,184.488497318209
141.96152,33.664531,2.505,90.5915451049805,87.6928777694702,138.013659477234
141.96152,39.539419,0.57238131,71.2810611724854,66.9804434776306,94.51931684979
141.96152,39.539419,1.0645111,79.9311447143555,76.8037414550781,109.855230587097
141.96152,39.539419,2.505,90.6193656921387,92.5814552307129,137.115669594327
141.96152,39.539419,3.9454889,94.6780586242676,101.595292568207,153.83008410572
141.96152,39.539419,4.4376187,95.4454650878906,103.915891170502,158.301556789689
141.96152,44.421268,1.0645111,79.9489994049072,68.5691261291504,104.559924125671
141.96152,44.421268,2.505,90.6337852478027,84.1641988754272,128.213235855103
141.96152,44.421268,3.9454889,94.6911888122559,93.6310176849365,142.670569419861
141.96152,46.563124,2.505,90.6373748779297,93.6879668235778,128.001668930054
159.7137,6.0787324,2.505,42.0929788461898,20.4740874767304,81.8590653110665
159.7137,10.960581,1.0645111,35.1538070623645,23.8701513254823,90.7048216706303
159.7137,10.960581,2.505,43.1260280759368,31.0132243649035,112.186244509965
159.7137,10.960581,3.9454889,47.7667045315152,35.3082522521319,124.517753662795
159.7137,25.25,0.57238131,31.0271595748853,53.3299454057282,95.4437294006348
159.7137,25.25,1.0645111,35.7953326458136,62.3624336287458,110.043571472168
159.7137,25.25,2.505,43.6819381334708,78.1975371602133,135.394044876099
159.7137,25.25,3.9454889,48.2881794319367,87.900642883701,150.280733108521
159.7137,25.25,4.4376187,49.4842028002981,90.4996644854945,154.057893753052
159.7137,39.539419,1.0645111,35.8406719971504,66.0022692680359,109.715615272522
159.7137,39.539419,2.505,43.722999182105,82.5125932693481,134.050786972046
159.7137,39.539419,3.9454889,48.3373287126218,92.8784284591675,148.591291427612
159.7137,44.421268,2.505,43.7236960796948,119.435852527618,157.778522968292
167.50227,10.960581,2.505,22.5181245803833,40.1845309734344,91.8427331635078
167.50227,25.25,1.0645111,19.8744134902954,64.4025840759277,80.5902633666992
167.50227,25.25,2.505,22.7768802642822,76.3952007293701,100.202705383301
167.50227,25.25,3.9454889,23.8862648010254,82.037410736084,112.752578735352
167.50227,39.539419,2.505,22.7844619750976,106.497542381287,153.621074676514
171.55619,25.25,2.505,28.5281031131744,85.92338180542,119.485867500305
