"","simulation_number","angle","gap","ant","dist","re","diff_coef","stink_width","init_conc","total_conc","norm_conc","hair1","hair2","hair3","row1"
"433",416,9.108467,49.028637,32.185233,0.0066685874,5.8959644,6.6639695e-05,0.0084989945,5037880,855827.489939889,0.0401844699108961,103445211579.293,77137787519.4676,94626820466.5276,275209819565.288
"434",466,20.46162,33.370083,47.289709,0.013445735,9.8057616,8.9047156e-06,0.047118782,4506198.9,3435550.97922881,0.127798122889406,384285006498.578,278640548611.424,418569247718.869,1081494802828.87
"435",435,88.137307,19.06262,34.670109,0.0022618154,6.808587,8.4856684e-05,0.0076161283,3931904.2,304829.381769216,0.00320202838211999,17533741573.4621,4802448368.26292,74246690704.6572,96582880646.3821
"436",372,127.40873,21.244698,17.916322,0.0040193009,3.2495343,4.5313231e-05,0.047742172,5451584.9,3058014.79828571,0.0520203676197836,279879615756.27,149638760126.094,523535152828.777,953053528711.141
"437",453,46.622555,46.909427,17.435345,0.0051174034,0.89759078,2.7362909e-06,0.034641379,2789480.1,509038.446229748,0.0309371304305936,61419996139.9064,35693739516.859,75629695111.6531,172743430768.418
"438",424,125.21473,10.736732,46.522645,0.0084263706,0.78060518,9.6923484e-05,0.038276829,3477468.2,2391474.73669463,0.0453985199370613,217813058146.22,135313273878.512,417206789263.737,770333121288.469
"439",461,81.333221,8.9729444,19.896143,0.019003644,7.6543758,1.7378604e-05,0.019373594,6260342.1,2181853.35077514,0.0156702614998028,167880923579.334,83858600148.0392,449950674920.858,701690198648.231
"440",465,37.721215,32.555862,3.6674772,0.012709136,7.7969778,2.0563391e-05,0.025594819,4753574.4,1192716.31365216,0.0362811109766538,131159517917.547,77421718307.5515,181969843893.063,390551080118.161
"441",443,33.889643,1.6439734,3.6952498,0.0038798435,0.58668757,8.623495e-05,0.033194912,6899606.3,7692533.12460905,0.0534427421399538,631261071927.192,741045221868.932,1069464374710.29,2441770668506.41
"442",474,67.555811,25.391664,40.962253,0.010336448,0.38118645,3.3950497e-05,0.045065214,2134537.9,799138.312640182,0.0295032754629265,67075555091.4807,27244791982.306,163098361694.851,257418708768.637
"443",479,14.463555,36.542086,39.600196,0.0055041982,7.9349236,6.7125196e-05,0.02866149,5597136.4,3028274.07822109,0.0996804000137652,338597355590.341,252386551198.288,349255346226.086,940239253014.715
"444",406,1.6825539,42.25138,24.244974,0.0035933671,8.1148515,5.1360562e-05,0.02280611,5095417.6,3899089.35454272,0.162363353080447,460065521894.519,388181282762.205,404037515116.692,1252284319773.42
"445",473,123.73461,7.4446,3.5388209,0.0045197439,0.40337247,4.5572318e-05,0.0063143372,1211810.9,166903.251511738,0.00797055143162561,14488357151.577,10065710837.5976,28231249864.4919,52785317853.6664
"446",451,150.8583,3.6605544,23.614179,0.013639388,2.316612,1.1815951e-05,0.045280388,7766385,11173811.0785332,0.079837787860379,974700029744.651,1007915611405.54,1548150112587.57,3530765753737.76
"447",380,30.812207,30.046099,48.483071,0.003159632,5.8990084,2.9287427e-05,0.028588409,4779339.8,1693172.70588446,0.0515169910623001,182097884490.469,122456201547.483,243451130792.656,548005216830.609
"448",482,168.12549,1.0637494,7.1061216,0.004512061,1.9995054,6.0766326e-05,0.016469473,5500474.8,3320735.14830655,0.0285220339964175,265489347083.19,372820317782.992,421296078517.383,1059605743383.57
"449",459,136.91111,9.6033974,29.039878,0.011481349,7.2210717,3.3149945e-05,0.020844164,4302683.1,1883549.06223774,0.0305987290919926,179530961324.378,129216765040.955,300485867349.672,609233593715.005
"450",414,130.27747,26.023751,14.363181,0.00295829,3.9378158,1.6491281e-05,0.023720984,1835676.6,436697.121448801,0.0257557582404816,42700824472.6692,22997322175.2596,73976477734.4837,139674624382.413
"451",487,134.86529,33.106525,14.998316,0.017381796,3.4991825,2.757811e-05,0.011470069,3689140,339794.862795902,0.0123880335530183,37161925937.3553,19839014013.1128,56971151881.7697,113972091832.238
"452",388,78.556622,37.983074,41.686917,0.015642215,8.6536179,8.2373154e-05,0.025874197,364466.17,48311.7266921503,0.00911293758691968,2969993423.97506,823048451.448933,10935480142.2132,14728522017.6372
"453",490,136.21863,19.639864,28.962188,0.012463677,6.7403012,9.4306713e-05,0.038921658,8832704,4731099.54727032,0.0526341805557517,461098664660.072,277145879994.528,759321003828.655,1497565548483.25
"454",467,98.455471,46.979804,19.145284,0.0054671793,2.5344303,6.1554837e-05,0.045364014,6451185.5,1031911.39590279,0.0105610506690275,62550042033.4953,14461238322.9217,267165418822.229,344176699178.646
"455",432,154.11467,42.512705,43.879909,0.010659748,6.094718,8.0151802e-05,0.046216395,9615.1574,4771.5829248253,0.0968979968535908,542487050.687212,342565817.146094,623214222.855996,1508267090.6893
"456",495,117.47195,13.92355,15.619332,0.0083722926,0.91441881,3.883426e-05,0.038440419,6293578.4,3480726.03309868,0.036660604689073,305162613173.536,159989284212.953,661711394614.02,1126863292000.51
"457",469,31.675366,39.108429,43.9662,0.017050324,3.9658782,9.4064482e-05,0.038428455,9588408.1,3739766.7340257,0.0683311808220194,394347980941.658,239777826463.568,500362234411.139,1134488041816.36
"458",396,69.438498,38.735036,16.623094,0.0086861732,0.58690593,2.6194224e-05,0.016013921,2952816.6,236647.453418345,0.00750276927277437,19557276629.3637,7179534585.77629,50695104122.494,77431915337.634
"459",481,138.49873,38.886301,22.918731,0.0084885174,1.2634676,7.1122792e-05,0.031745789,7064939.2,1773662.81937602,0.0396511606459402,183775718958.925,96263808700.194,264598145309.592,544637672968.711
"460",475,150.51718,17.700823,3.5797864,0.016686255,3.7005843,6.0100052e-06,0.046045292,1957858.5,1759566.42226738,0.0934411048920443,182965310699.838,138835467169.032,248299998651.101,570100776519.971
"461",477,175.20232,18.949355,20.28926,0.013340952,5.5114538,4.1299454e-06,0.013355761,1825024.6,795441.123212012,0.0517403463831579,83468317954.8647,80465174222.6454,88344794388.798,252278286566.308
"462",440,6.4057864,3.1334216,20.838635,0.0026097907,0.52051021,6.6049454e-05,0.033572707,929589.59,1133033.69581239,0.0678107479503824,100550865311.858,125417410081.678,137872421425.965,363840696819.501
"463",422,51.469629,33.551496,30.896378,0.0046104937,3.7832269,6.1808826e-05,0.028865584,5068200.4,1093735.80061511,0.0268608519828111,108164181853.723,51940424750.68,186798066135.563,346902672739.966
"464",503,28.756386,7.9401564,40.638869,0.015609784,9.2435789,1.7202598e-05,0.04981008,3205889.9,4241236.51817908,0.0932215520833962,410543062674.658,357865565822.019,597908882609.461,1366317511106.14
"465",404,123.49829,17.936677,5.3728048,0.0030570874,6.5470252,5.9636207e-06,0.023327692,2508214.4,789818.824649096,0.0253328656803228,72622776770.2983,39890042197.4473,136306885755.503,248819704723.249
"466",448,99.515186,4.0900195,32.339461,0.019744106,8.4884083,3.3643705e-05,0.045507869,5549679.2,6531782.55124103,0.0500016255977266,520304962420.658,367457676521.143,1154145019192.74,2041907658134.54
"467",430,97.630767,10.102723,30.506453,0.017652573,7.0627022,7.6357454e-05,0.047879072,9283812.9,7335195.86803683,0.0354392364063778,546766684761.509,253618281963.329,1563129671060.65,2363514637785.48
"468",498,40.464215,33.45063,24.586316,0.014270267,6.417738,5.7852337e-05,0.016382727,2048629,311434.769245697,0.0218040606350275,32089127162.4855,18230057151.3769,47152830493.2652,97472014807.1276
"469",485,138.44053,21.601729,16.231264,0.0099356168,0.3671175,8.8917367e-05,0.032472441,3281167.5,1373019.42559454,0.0445513971081468,141105336209.008,85171791854.8859,220663002993.216,446940131057.11
"470",412,12.714277,14.942012,10.610902,0.0032871917,9.6926792,2.0965416e-05,0.04441929,4942376,6208593.61287915,0.127322749853093,644968443046.82,588111304487.277,764788757251.154,1997868504785.25
"471",511,3.2300136,34.864412,45.693889,0.010661985,8.8854909,1.1667424e-05,0.047114753,5630227,8326067.33050516,0.269659421941645,965579128420.066,840222009284.969,893632195561.532,2699433333266.57
"472",489,122.69984,31.572538,42.301955,0.0018440212,5.143758,6.553188e-05,0.039302905,4374266,1316089.61903679,0.0327122297539284,114812529733.799,52672631653.1671,232893480392.975,400378641779.94
"473",456,146.34864,18.624845,32.576835,0.0076142122,5.5743843,5.7963123e-05,0.033464678,3157874.4,1760970.44218518,0.0580813551345513,181232311869.819,122365669187.009,258636432610.135,562234413666.963
"474",506,22.490084,1.4686654,15.208583,0.0089972706,5.5493782,6.0717593e-05,0.041663399,4813328,6929490.37207345,0.0696453245536608,574556892935.606,737065439794.433,931647435733.101,2243269768463.14
"475",420,80.368124,16.117277,8.3602247,0.0010161603,3.7677008,8.2600507e-05,0.032104972,3910289,1552235.6311449,0.019864108574477,103228821234.011,38852829207.5838,334619845871.526,476701496313.121
"476",497,66.863834,5.3080532,49.46496,0.00767176,5.6049573,5.6182415e-05,0.0099646804,2205340,529894.877182497,0.0117806974899196,43312834394.5525,30703504494.9345,91195797677.7994,165212136567.286
"477",514,89.38476,38.616857,42.148941,0.015482967,2.6181371,2.2000519e-05,0.034902731,5457482.2,857638.017269901,0.00620218046459073,36813031831.1374,6041614295.22373,245161369742.665,288016015869.026
"478",438,122.2798,33.596763,48.830859,0.018808083,5.2607522,8.9931916e-05,0.011599676,9274496.5,734509.587622947,0.00887371533703561,68193074851.7436,30158435096.5989,134182013240.011,232533523188.353
"479",464,20.982788,8.8881749,44.71736,0.001377147,4.5647943,9.7621263e-05,0.03276912,7401030.6,6721554.73277695,0.0691275581391785,658524864110.461,608444107315.635,899849495142.444,2166818466568.54
"480",519,11.764128,23.851201,9.824038,0.0010000742,1.6995478,5.7695286e-05,0.031074705,5494834.4,4266427.50452744,0.105838928080651,466544964489.165,387997661285.808,503571400073.395,1358114025848.37
"481",483,45.027949,43.435876,20.586345,0.014208501,7.487585,9.9639726e-05,0.037428741,8916404.7,2025523.71872462,0.0372149816382349,224004941779.714,109499010542.399,330405046043.488,663908998365.6
"482",428,10.345549,2.8371054,3.7179276,0.0020610098,8.7510663,3.107739e-05,0.033346648,5839357.1,7096893.93557666,0.0660345257501989,612470719152.739,757723274722.463,869895338390.496,2240089332265.7
"483",522,84.193445,8.583712,26.023569,0.0055489033,2.4826031,1.9759078e-05,0.049068625,8412062.7,7800500.3729296,0.0396974538497362,578680770455.189,278825473220.117,1589007559871.75,2446513803547.06
"484",505,119.15883,36.262419,43.167026,0.019250967,3.4873058,3.3614608e-05,0.024563674,8051293.4,1165092.46631038,0.0159935185997049,107180249884.85,46136452481.0985,227678009155.438,380994711521.387
"485",527,30.848281,10.083322,37.152283,0.018535509,4.8762874,2.3528886e-05,0.033363952,2750994,2218251.2394558,0.0620982633844582,211422482936.555,175008956895.281,315810040437.139,702241480268.976
"486",446,109.37006,36.015114,23.111197,0.0031357778,1.2625543,8.9380742e-05,0.041083353,9463836.7,2033700.95339913,0.0187657843676721,163754633618.8,60474366381.9637,456294421172.947,680523421173.711
"487",491,6.5461714,24.186411,2.4947073,0.011013375,0.94189387,1.2918583e-05,0.021299987,9294841.6,6017522.41878157,0.0901595549208492,641631046920.11,575054854203.249,660205171850.866,1876891072974.23
"488",530,173.67322,3.6252687,1.134277,0.018060396,4.7737944,4.5885646e-05,0.0058534823,9399289.7,2081073.44647304,0.0127595392651247,179334758433.93,219327408061.74,240194347435.04,638856513930.71
"489",493,39.900117,38.719434,5.1449691,0.0031347072,4.9628905,7.6597681e-05,0.043824786,9050849.7,3304273.36236031,0.058508516958106,340163342590.542,185335474592.062,479852794481.15,1005351611663.75
"490",436,103.71113,24.455397,42.525061,0.0043313023,0.22236034,8.6286981e-05,0.0092689039,3315616.4,256770.239235301,0.004840482156037,17558214880.6092,6199930317.61318,56291360813.0637,80049506011.2861
"491",538,151.48369,15.78283,35.688435,0.0042946053,9.9030128,7.9488387e-07,0.020670981,1768574.1,604923.989607405,0.0334672014088903,59740418620.3504,42232131388.4987,89446083985.9345,191418633994.784
"492",472,14.851177,25.326914,41.650297,0.010306332,6.416886,4.2026868e-05,0.0227409,3743781,1878177.08464628,0.0706685837290001,205930203993.37,163948776037.416,227725469081.237,597604449112.023
"493",480,88.964033,46.841904,43.494016,0.0070598256,1.7611628,7.3176124e-05,0.018661971,3670952.8,250646.52933762,0.00280068664412002,8707514260.48781,1268644676.46762,69153490089.9476,79129649026.9031
"494",501,29.866957,15.833993,29.969233,0.016621125,5.6570369,4.6507057e-05,0.034679823,4454141.8,2997561.47145935,0.0655924100946155,309717073477.181,229134224876.904,433334495009.017,972185793363.102
"495",535,28.814969,16.96588,40.68276,0.010057694,7.8180017,9.8175413e-05,0.040153782,1579631.1,1225871.29421398,0.079062605014781,125380171860.197,92076244345.3158,172821166450.424,390277582655.937
"496",499,42.06447,28.740258,6.215454,0.01238579,4.8230338,2.4229929e-05,0.019491313,7942668.9,1591770.90920016,0.025399997830315,165055236586.939,94333368522.7455,250520731005.35,509909336115.034
"497",488,120.94263,27.36042,21.690504,0.019839522,7.1599479,5.2874119e-06,0.027441798,2768282.8,671755.895112319,0.0235006234145625,61760090972.5123,29189036500.6171,120976683830.757,211925811303.887
"498",509,111.78821,4.1621322,33.865486,0.016235781,6.8584528,2.0649433e-05,0.035021496,6250861.7,5776263.99847764,0.0432436198094062,467323736392.274,359968773100.4,978173195120.818,1805465704613.49
"499",444,63.237374,44.260162,24.064014,0.0095304154,2.4580291,5.0798194e-05,0.026885995,6472796.8,825864.245991076,0.0152431658383981,71584248804.406,27734690020.0436,154876072991.454,254195011815.904
"500",543,103.81965,47.163219,13.1537,0.017133571,4.5938786,2.7539297e-05,0.039983192,855875.51,141311.295458032,0.0137748306594077,9016894257.12278,2623284678.96225,30061635900.5956,41701814836.6806
"501",517,93.451476,2.2137223,24.588919,0.0055886941,0.58048711,2.6880473e-05,0.015905487,8299734,3792015.58662296,0.0182457322862214,302298592283.193,265511526559.618,649991995827.438,1217802114670.25
"502",496,110.98988,39.102297,22.116586,0.0081224294,6.2369492,8.7413351e-05,0.033121614,9942422.9,1592688.21663239,0.0152779580720999,134966554062.568,48082549396.9907,344973854761.18,528022958220.739
"503",513,129.93689,49.806903,41.387288,0.01006167,8.5687819,6.7675492e-05,0.024043845,4830971.9,545846.606403454,0.0190261561466067,57915136236.9675,26343185824.869,91971225128.8613,176229547190.698
"504",546,150.58761,45.153033,35.909983,0.018891905,6.6646731,3.9580692e-05,0.041265282,1841505.8,695517.101677273,0.0752865932305578,78582295592.7991,46809021373.1831,92273790135.6662,217665107101.648
"505",454,45.274968,46.731445,16.84659,0.0041989234,0.6081616,8.884146e-05,0.037664624,672288.16,148116.702602986,0.0379791299214051,15465647740.832,7540275537.60469,22996689098.2548,46002612376.6914
"506",507,170.84829,37.85896,27.659501,0.0051272471,2.89939,8.0580443e-05,0.021739238,8886267.9,4380378.85811619,0.09486196589935,510972102651.202,401830806027.813,495550317419.094,1408353226098.11
"507",452,175.36542,28.938592,33.49952,0.011196056,0.9971558,9.0682617e-05,0.01747603,5879081.1,3138143.12330705,0.0845892226743276,352728167644.841,310030918008.635,343199295424.867,1005958381078.34
"508",551,65.175053,45.277041,37.959426,0.010617167,2.5781663,2.8910343e-05,0.022010205,7002401.5,669020.965639587,0.0110475157501673,58906421614.0586,22801955830.9894,133580983547.452,215289360992.5
"509",559,52.157964,16.00085,12.327029,0.013047457,7.2035117,1.4807382e-07,0.040851209,8635350.5,1799781.43616621,0.0167691478786643,180484135389.412,176246067879.77,204637698938.076,561367902207.258
"510",504,8.5749485,24.209095,7.4748121,0.010641831,8.4298202,2.4069353e-05,0.0080133018,9970732.5,2212739.54332682,0.0308286767421836,240282277919.166,208934545153.346,252052208683.286,701269031755.799
"511",554,72.304592,3.8597733,7.6853405,0.011914331,6.2416744,8.2993142e-05,0.04938703,8597206.8,10944030.8327603,0.0573953050402447,900379602982.071,685372227620.6,1913524077353.67,3499275907956.34
"512",521,175.89244,21.294912,43.645804,0.013944282,8.0250897,9.2920792e-05,0.037790746,9265166.1,11501404.9930662,0.159089181702974,1244870964601.76,1164209952877.73,1275472118564.31,3684553036043.8
"513",525,133.78931,41.920099,42.528679,0.011162321,9.6867588,4.1676084e-05,0.00913673,891618.78,51809.4606987115,0.00912914848896956,5351324233.91611,2698953969.58348,8322074232.84607,16372352436.3457
"514",512,106.83822,25.180747,1.2006537,0.015988461,9.2453542,9.4393269e-05,0.022658954,9879516.4,1792639.11504118,0.0124726725993945,134290828145.594,50534502003.055,391438945037.078,576264275185.727
"515",562,144.36336,5.4955115,44.906012,0.0021806543,7.4781558,8.9544042e-05,0.038896505,7835365.2,8471338.77821102,0.0651288741259177,771629375499.963,677280200955.12,1221269814250.84,2670179390705.92
"516",567,128.0816,29.600433,35.734707,0.010497318,5.1956726,4.3744561e-05,0.018593623,6867622.1,1057067.89881774,0.0175546221477073,105018277223.952,51425316569.7211,185890795674.452,342334389468.125
"517",515,9.6649904,29.509541,5.2530864,0.007221395,9.8305985,6.272144e-05,0.02020091,6268785.6,3051582.85861621,0.0776279989616556,351623159233.75,287892530160.174,360893489961.537,1000409179355.46
"518",462,47.451645,36.276926,19.476803,0.013237473,8.8947265,8.219275e-05,0.021997304,1284137.5,204604.637356862,0.0221928218256545,21037416780.3006,10813306733.2783,33877578628.1532,65728302141.732
"519",533,22.292779,20.327796,37.060313,0.016542048,2.6370365,4.5365069e-05,0.047252166,6507326.7,6273009.30390145,0.113577847527878,661274911369.778,501900199140.269,812275975471.501,1975451085981.55
"520",520,79.702261,48.129487,32.606036,0.0022465606,5.1997932,8.4672632e-05,0.032561004,4108952.6,522674.862944089,0.00926681251173987,28203832830.5623,7310570585.45078,117162427477.103,152676830893.116
"521",470,107.88468,10.371553,20.930962,0.015803247,0.21556799,4.1751647e-05,0.012040665,1683874.2,350493.801105752,0.0110044862946287,27272540525.8917,14234295722.1931,67449890740.8228,108956726988.908
"522",523,59.230099,11.447134,5.1266477,0.017417062,8.9102638,9.0818587e-05,0.011383284,8868996.5,1710616.0795822,0.0124190913033943,148804438165.24,87275041062.5101,308776393421.349,544855872649.099
"523",531,45.892346,23.891462,3.7938312,0.0060814939,5.9625439,5.4536621e-08,0.039477077,2852911.9,176830.508761567,0.00668751243997287,18724968391.7982,18361638068.7388,19146728551.8844,56233335012.4214
"524",575,0.58118055,3.174355,37.071694,0.016767361,8.3414085,9.8647894e-05,0.026973112,8527713,8688446.90827728,0.0569458808255246,774864070593.779,1001413201785.13,1009248733549.38,2785526005928.28
"525",460,125.07416,48.300766,34.22853,0.01203683,2.8524457,5.1122591e-05,0.032857106,5619302.9,871835.345949419,0.0234444283907695,84325399083.2943,36109805269.8988,148464605249.433,268899809602.626
"526",570,14.580993,25.724116,32.44616,0.010988736,3.9049675,2.9962898e-05,0.0098623006,7752540.1,1709873.47419876,0.0314318820362723,185736629230.052,147819999092.657,203350350126.451,536906978449.159
"527",541,58.90096,8.3855708,29.626696,0.0050973066,4.7020949,6.0547454e-05,0.020420039,7143024.3,2962133.1110998,0.0241948064328157,252932142291.667,166285045897.095,517775139931.704,936992328120.467
"528",539,66.341185,26.028033,7.5260157,0.0074310652,3.5360401,5.9613108e-05,0.047173128,590319.56,215883.843747815,0.0298377962053437,19348566401.0938,8091652638.93667,45656830658.549,73097049698.5795
"529",529,169.15057,41.05555,43.000008,0.011080387,8.6920196,8.9828398e-05,0.043694642,1598948.1,1401150.84433749,0.178906590924961,165950356965.114,124966265857.933,160064708894.962,450981331718.009
"530",528,67.053558,29.398885,12.425239,0.011293632,5.9620511,4.998452e-05,0.032933521,3771765.7,918048.31020501,0.020881604120655,75191196979.6632,29073790365.6217,180365810809.151,284630798154.436
"531",478,5.3343526,31.806779,11.585387,0.011382609,9.00381,1.1993046e-05,0.040282243,9447642.4,11043707.2523417,0.198392233029172,1263966029260.36,1085311270692.98,1213798152889.04,3563075452842.38
"532",468,1.0942866,4.5591187,41.789728,0.011881838,8.7697249,5.2150536e-05,0.027979915,9109959.2,9626794.01655029,0.0648823239499349,883250401167.574,1078796332718.33,1105682371819.25,3067729105705.16
"533",578,76.534398,47.987115,31.8849,0.017938806,4.8394734,4.7462511e-05,0.040396077,2028951.8,278818.279635956,0.0114638445732313,20777756081.0575,6054367359.68346,69422829795.829,96254953236.57
"534",486,89.99196,20.25847,16.857976,0.0059117857,4.8437436,3.4189777e-05,0.034321204,5288963.4,1701145.66152666,0.0123906597528817,95835730226.9202,23627045034.9762,439415651383.902,558878426645.799
"535",536,93.187299,15.542014,10.14448,0.0056604477,6.7552491,3.4160382e-05,0.029608555,4707725.3,1730843.18540557,0.0156208625897297,107232065502.941,36086984518.1408,399835844206.635,543154894227.717
"536",549,168.34349,14.510204,48.812269,0.0025343114,6.2607584,8.4625398e-05,0.01410449,126543.39,51981.1026113274,0.0410041406132043,5353163719.41176,4875995438.32487,6239930570.54027,16469089728.2769
"537",476,22.254727,19.729931,43.470535,0.014884176,6.3199983,1.0156728e-05,0.048217312,2210086.2,2251418.62379829,0.117885912735638,233716124391.7,184983826608.306,291378203417.249,710078154417.255
"538",547,125.9624,25.02333,7.0777808,0.016250558,6.9609142,3.2692738e-05,0.03559607,6474254,2157332.88391883,0.0331559413379117,214034579417.476,108430595495.92,396761940875.123,719227115788.519
"539",583,170.28802,40.994345,6.5766591,0.0096097695,9.8132551,7.2256171e-05,0.0092040815,5504866,1095380.46696189,0.0406997795072069,126487377906.478,97651387597.1814,121645186952.697,345783952456.356
"540",494,101.26837,38.534297,36.496497,0.0070236433,6.2013277,7.7232036e-05,0.03318489,6036351.3,973928.832147918,0.0111217174818961,62554008317.1936,17029661646.003,227850244955.695,307433914918.892
"541",557,75.884157,27.215566,34.287636,0.019792971,8.8860664,5.4180171e-05,0.010081013,5558935.9,414468.497267764,0.00489884448776457,29182950611.03,9874840591.4593,92000174009.0472,131057965211.537
"542",484,64.738409,25.770905,6.6976992,0.019275893,7.3416771,4.48735e-05,0.039856754,6192638.8,2018170.74868875,0.0274319917378232,180600708016.71,76830877443.8458,407957799700.644,665389385161.2
"543",586,11.484652,26.662297,4.1787403,0.0026986769,4.9036746,5.6948922e-05,0.0339894,9518111.9,7944871.81637791,0.123191238248279,861246869025.33,709204311658.149,919250952259.715,2489702132943.19
"544",502,133.93876,3.9158648,22.894487,0.0032426138,0.61889948,4.4101696e-05,0.0087805563,1439733.1,354982.494096734,0.01298845052056,31035321865.2599,27666381344.0816,54202004675.434,112903707884.776
"545",537,18.933271,45.630617,28.281947,0.011144005,4.6721249,3.3545594e-05,0.0059808812,3843762.5,305837.767949596,0.0171192282816766,35048121214.0237,23877915101.8463,36321573768.0984,95247610083.9685
"546",594,144.37518,30.367147,16.818716,0.017575625,8.8816147,7.7599485e-06,0.039366221,3309210,1467519.06834012,0.0622994481112317,161417085440.146,100654255914.341,215851822287.706,477923163642.193
"547",591,150.18092,33.83124,33.099305,0.0060089104,7.2997008,8.2067227e-05,0.01145381,5189206.4,663842.930265741,0.0203921456620796,75401686054.3046,48140898454.7245,95923618924.3993,219466203433.428
"548",565,155.4557,33.316171,11.514618,0.0071893784,8.4573539,7.7719643e-05,0.048725291,3527479.6,2374174.45428196,0.110148228885376,263504618116.54,177626469330.537,311485856261.118,752616943708.195
"549",544,156.93916,49.214295,36.241272,0.0089238195,1.6172099,5.2957969e-05,0.042512954,9329622.8,4267886.05793969,0.102222090215403,480696031297.43,307080182390.324,517267734695.445,1305043948383.2
"550",555,43.279286,45.210363,4.517037,0.012162835,5.8224195,6.5734791e-05,0.0078212406,897490.37,42216.0655391451,0.00813044189420404,4675459612.91999,2417409913.10874,6748513023.10349,13841382549.1322
"551",545,136.48424,25.655688,38.066217,0.0056349076,7.3467641,6.4582589e-05,0.035217247,1844799.7,708456.528680779,0.0445577291913297,71838584795.8526,40739790551.7339,115088887449.149,227667262796.736
"552",510,164.5245,30.955368,43.221318,0.0057712062,6.7160341,5.5013486e-05,0.036280545,1931290.1,1344004.75936527,0.112836660365397,151970858554.363,116796963214.892,165510311657.594,434278133426.849
"553",599,138.0717,18.781248,20.312883,0.012869593,7.9391355,1.9083226e-05,0.019983795,9274248.4,2730964.50784447,0.0287837885959486,268619799225.345,165571025693.425,429298897836.223,863489722754.993
"554",563,94.939037,48.062523,38.348662,0.0082573287,7.2652575,6.6714823e-05,0.048565812,5344392.1,877894.45103018,0.00890994874502553,43149137782.6125,8349714622.83659,240950229882.066,292449082287.515
"555",552,97.110841,2.2246274,5.0722615,0.0037254718,1.3417202,9.6127588e-05,0.010514186,4324501.8,1300289.12992147,0.0122334582350077,104989118277.713,92210399967.1319,220831103547.914,418030621792.759
"556",492,41.502939,47.016822,34.545436,0.012800091,2.7103268,2.2632034e-05,0.043873614,7217452.7,2025415.58828195,0.0510767952032618,217841640037.827,115104439374.964,298677785770.882,631623865183.673
"557",553,81.913031,3.3121235,39.49894,0.01800535,0.49207721,1.6367168e-05,0.026920294,2362196.4,1669935.9953194,0.0293160169681946,139575796045.072,107285392806.359,299445755533.781,546306944385.212
"558",571,82.757299,19.223579,2.6152606,0.016682335,6.0886745,8.6430038e-05,0.0056862601,3164454,181955.700584656,0.0028022852599292,11749041000.6684,3877607681.66936,42468813916.1517,58095462598.4895
"559",518,138.94995,16.030514,49.953878,0.0021824835,7.1467841,8.0112911e-05,0.0085143735,771762.11,110553.905627599,0.0129221408315535,10418275190.5654,6832987132.14451,17056176076.361,34307438399.0709
"560",573,143.16347,27.386063,39.326061,0.011336803,9.5801143,5.0595396e-05,0.010868609,7985577.7,972219.136823139,0.0157607241791427,107566879287.411,65360754757.592,152081007797.753,325008641842.756
"561",602,167.24696,40.884153,15.892448,0.0013598557,8.8356242,6.246706e-05,0.016839121,3622337.9,1120042.64193477,0.0625438580982985,130014740952.182,98619536420.7372,131249129726.526,359883407099.446
"562",560,18.894446,15.283867,9.3744887,0.018612582,4.7205962,8.8676638e-05,0.0062765292,2043015.4,317736.324428561,0.0156619696603765,32381324489.1766,27281551212.8045,40517224343.8057,100180100045.787
"563",607,127.16303,24.556827,41.290909,0.0034468765,5.1947793,6.945789e-05,0.030477964,2091013.4,618974.757189161,0.0296431915146869,60553701102.2155,30760573547.8783,111284767087.093,202599041737.187
"564",579,33.628454,29.433484,26.510487,0.014504399,1.0301077,2.4238009e-06,0.0068599918,7194587.3,579280.93323186,0.0112653400130808,61443286967.706,43969381542.8428,74942833974.3466,180355502484.895
"565",561,38.949507,18.959451,23.031767,0.014661937,2.8606817,8.8254272e-05,0.039626875,3586518.4,2177794.96387811,0.0612460708615925,216190865187.788,138753028332.368,331333265296.462,686277158816.618
"566",500,117.54209,45.519833,45.135834,0.012969335,1.9287117,3.2423782e-05,0.020504235,8978174,713039.308753259,0.00984949504035182,75889546571.8624,30168361237.1226,156201710375.403,262259618184.388
"567",615,84.509729,4.4589423,1.0764208,0.01740495,0.79202318,7.5282038e-05,0.0065116364,7547566.5,1202568.28647854,0.00654347347157584,95170275326.2865,63405795590.5025,221344013068.77,379920083985.559
"568",610,128.08283,6.7866279,49.86142,0.017580652,6.7705661,8.5087214e-05,0.044628003,6215950.8,6498862.39843367,0.0608284071238927,565473583311.329,422485175537.402,1052275872034.87,2040234630883.61
"569",587,62.5485,9.2284968,16.088908,0.012663298,0.95894969,4.053746e-05,0.014852794,97151.321,27729.0203794296,0.016500306257433,2345547072.91178,1410498019.7978,4914030951.82852,8670076044.5381
"570",508,87.152483,31.536631,11.238107,0.017641592,4.6483821,1.5500723e-05,0.046365801,9632109.8,2751616.14468117,0.0127148770165284,136738962167.627,31135286077.1725,716081643757.275,883955892002.075
"571",569,68.907871,26.330917,18.115574,0.0092994579,6.3929437,4.867793e-05,0.043065679,8386414.3,2928151.46916801,0.0271623203642145,231358010965.981,91475341246.3073,595601333151.79,918434685364.079
"572",623,106.48588,16.42575,22.236909,0.018501699,6.2208928,4.0731677e-05,0.027985244,3762754.4,1308794.53252108,0.0203208035363536,97051806368.6063,41479722534.268,267421438189.347,405952967092.221
