"angle","gap","Re","total.conc","hair1","hair2","hair3","row1"
59.401706,25.25,2.505,51.3230039297877,23.882944993527,14.6692237025624,12.7708352336983,51.3230039297877
59.401706,25.25,3.9454889,53.9891631726235,25.2367441557931,15.2284130161046,13.5240060007259,53.9891631726235
59.401706,39.539419,2.505,32.6379808138785,13.5369425762057,11.164810283753,7.93622795391992,32.6379808138785
90,2.8220488,2.505,103.971988800648,30.8473073623285,26.384211476076,46.7404699622434,103.971988800648
90,3.9368763,1.0645111,105.129414623462,37.6046817347024,31.4645631048817,36.060169783878,105.129414623462
90,3.9368763,2.505,107.997414067167,37.5245865118412,32.4429553705978,38.0298721847275,107.997414067167
90,3.9368763,3.9454889,109.367638489008,37.2206528732754,32.6106623930347,39.5363232226974,109.367638489008
90,6.0787324,0.57238131,134.221560333727,54.4911291732246,41.6057774457403,38.1246537147621,134.221560333727
90,6.0787324,1.0645111,131.82686683202,49.3475839301699,43.2337648644386,39.245518037411,131.82686683202
90,6.0787324,2.505,135.919030659675,48.0694899791129,46.3651882943298,41.4843523862321,135.919030659675
90,6.0787324,3.9454889,139.485125071243,48.2391926146263,47.9914811668656,43.2544512897514,139.485125071243
90,6.0787324,4.4376187,139.921883154615,48.8997767699702,47.4003286687196,43.6217777159254,139.921883154615
90,10.960581,0.3564649,152.199649458272,79.1538744569677,36.6426991922354,36.4030758090688,152.199649458272
90,10.960581,0.57238131,147.771274247942,73.9048720781858,36.9920264450226,36.8743757247339,147.771274247942
90,10.960581,1.0645111,146.263286921705,69.7838408865664,38.1227519223778,38.3566941127613,146.263286921705
90,10.960581,1.6567473,147.787181095196,69.0149132282642,39.2580957103487,39.5141721565826,147.787181095196
90,10.960581,2.505,151.082532703659,69.4135921861043,40.589092199405,41.0798483181493,151.082532703659
90,10.960581,3.3532527,153.629390291182,69.8072474688691,41.5684706713605,42.2536721509525,153.629390291182
90,10.960581,3.9454889,155.648867560774,70.4883967517863,41.9128584375928,43.2476123713948,155.648867560774
90,10.960581,4.4376187,157.677501172476,71.5140234829898,42.2964754138809,43.8670022756057,157.677501172476
90,10.960581,4.6535351,158.226934996653,71.6525634557159,42.4622177701992,44.1121537707382,158.226934996653
90,11.922885,2.505,155.849180535878,70.2700256774483,41.1895945990483,44.3895602593809,155.849180535878
90,16.835469,1.0645111,108.079328417895,59.4789085377646,24.7393765972245,23.8610432829057,108.079328417895
90,16.835469,2.505,114.287501252624,62.9090620870254,25.9440997045563,25.4343394610422,114.287501252624
90,16.835469,3.9454889,118.905871282889,65.8491504993939,26.5460438959986,26.5106768874962,118.905871282889
90,25.25,0.24408128,62.173806381134,22.0600763628165,21.1406768862619,18.9730531320557,62.173806381134
90,25.25,0.3564649,61.161733689577,23.6482503288604,19.2436723172848,18.2698110434319,61.161733689577
90,25.25,0.57238131,64.939664871694,26.9745205211936,19.2052105011007,18.7599338493997,64.939664871694
90,25.25,1.0645111,70.4924694005359,30.5167063087417,20.6479440386906,19.3278190531036,70.4924694005359
90,25.25,1.1615191,71.4874097661902,31.1845027878235,20.8513935782787,19.451513400088,71.4874097661902
90,25.25,1.6567473,73.6021050001288,32.5084135683079,21.0473625463549,20.046328885466,73.6021050001288
90,25.25,2.505,76.8270273827695,34.135617108253,22.099885611138,20.5915246633784,76.8270273827695
90,25.25,3.3532527,79.7821689662888,35.5045547487029,23.1637811444538,21.1138330731321,79.7821689662888
90,25.25,3.8484809,81.2964623004935,35.9684179332229,23.9813089976672,21.3467353696034,81.2964623004935
90,25.25,3.9454889,81.4635782050172,36.0222057806712,24.0378591956354,21.4035132287106,81.4635782050172
90,25.25,4.4376187,82.3220277761652,36.402841243452,24.3351423229178,21.5840442097954,82.3220277761652
90,25.25,4.6535351,82.7038641652613,36.5756125383641,24.4596494165795,21.6686022103177,82.7038641652613
90,25.25,4.7659187,82.6512749865096,36.608872466191,24.3475443369408,21.6948581833778,82.6512749865096
90,33.664531,1.0645111,44.4219301125019,16.2957035150199,14.8562563094,13.269970288082,44.4219301125019
90,33.664531,2.505,49.9561592726635,19.3773727256188,16.2373183323339,14.3414682147108,49.9561592726635
90,33.664531,3.9454889,52.8904164038372,20.8953904339699,17.0521330934287,14.9428928764387,52.8904164038372
90,38.577115,2.505,48.3054400657165,17.6665870549867,13.2469672973503,17.3918857133795,48.3054400657165
90,39.539419,0.3564649,33.2663665065435,9.35860836685412,12.0033692524179,11.9043888872715,33.2663665065435
90,39.539419,0.57238131,36.5557253976479,11.3028865804752,12.9409603327147,12.311878484458,36.5557253976479
90,39.539419,1.0645111,40.4487339936849,13.7881130295668,13.711468211664,12.9491527524541,40.4487339936849
90,39.539419,1.6567473,43.1902815875881,15.3482674003188,14.319605781209,13.5224084060602,43.1902815875881
90,39.539419,2.505,45.9556318715535,16.8999471880603,14.8948678420518,14.1608168414414,45.9556318715535
90,39.539419,3.3532527,48.2689341024098,18.2411102926272,15.3792811723927,14.6485426373899,48.2689341024098
90,39.539419,3.9454889,48.8949975120369,18.3152876167966,15.6567091779724,14.9230007172679,48.8949975120369
90,39.539419,4.4376187,49.6119990042977,18.6336378430487,15.8669017348695,15.1114594263795,49.6119990042977
90,39.539419,4.6535351,49.9025280703136,18.7623779434406,15.9498106492675,15.1903394776055,49.9025280703136
90,44.421268,0.57238131,32.2189208615278,10.0393280106649,8.95750879349812,13.2220840573648,32.2189208615278
90,44.421268,1.0645111,35.5225704722275,12.1764642303972,9.3035576401423,14.042548601688,35.5225704722275
90,44.421268,2.505,39.8705652610289,14.6906483891227,9.75247574316096,15.4274411287452,39.8705652610289
90,44.421268,3.9454889,42.2937123850513,15.9776830567659,10.0913863876628,16.2246429406227,42.2937123850513
90,44.421268,4.4376187,42.892849517319,16.2759200527234,10.1816844145212,16.4352450500744,42.892849517319
90,46.563124,1.0645111,26.7723061478702,7.35458557345181,7.92688737973734,11.4908331946811,26.7723061478702
90,46.563124,2.505,29.7602082498208,8.77123596840535,8.52174213069511,12.4672301507203,29.7602082498208
90,46.563124,3.9454889,31.5106571084032,9.64573840710023,8.83761457687805,13.0273041244249,31.5106571084032
90,47.677951,2.505,38.9185134206342,15.3836055014758,14.275626482954,9.2592814362043,38.9185134206342
120.59829,10.960581,2.505,57.5274389234472,21.6631858978763,16.4982441601909,19.36600886538,57.5274389234472
120.59829,25.25,1.0645111,52.4279205985725,30.0877595554898,8.9829738025533,13.3571872405294,52.4279205985725
120.59829,25.25,2.505,53.7005086120113,29.1421316375953,9.90691837523467,14.6514585991813,53.7005086120113
120.59829,25.25,3.9454889,54.9092768573603,29.2975059674498,10.2127414465351,15.3990294433754,54.9092768573603
120.59829,39.539419,2.505,42.68539471535,22.5482893121377,10.7029209578859,9.43418444532638,42.68539471535
138.46224,25.25,2.505,35.9180426825431,14.3829443240267,9.73559461599828,11.7995037425182,35.9180426825431
141.96152,3.9368763,2.505,78.9026424062442,32.2132571986114,24.9608469856171,21.7285382220157,78.9026424062442
141.96152,6.0787324,1.0645111,71.0351165232368,31.2386167918965,19.8150656879783,19.981434043362,71.0351165232368
141.96152,6.0787324,2.505,71.8021497666687,28.9708798366196,20.4596395833565,22.3716303466926,71.8021497666687
141.96152,6.0787324,3.9454889,74.0674337409846,29.2576633162857,21.0265624229421,23.7832080017568,74.0674337409846
141.96152,10.960581,0.57238131,57.1345047071648,29.5142880883337,12.6113822320033,15.0088343868278,57.1345047071648
141.96152,10.960581,1.0645111,55.0156736955386,26.3179934302349,12.7860847204979,15.9115955448058,55.0156736955386
141.96152,10.960581,2.505,55.1696385487085,24.6370234398997,12.9378334730952,17.5947816357135,55.1696385487085
141.96152,10.960581,3.9454889,57.4324544158955,25.323346183693,13.5518735119621,18.5572347202404,57.4324544158955
141.96152,10.960581,4.4376187,58.6984697242718,26.125799566497,13.786585260875,18.7860848968997,58.6984697242718
141.96152,16.835469,2.505,50.1863567130112,22.6010808003544,14.6514813528259,12.9337945598309,50.1863567130112
141.96152,25.25,0.3564649,40.7613202740312,21.6297445605913,7.80200885776954,11.3295668556704,40.7613202740312
141.96152,25.25,0.57238131,40.5795154221974,20.4275210789262,8.21001527160977,11.9419790716614,40.5795154221974
141.96152,25.25,1.0645111,40.9167466203314,19.3339112777343,8.63922647545496,12.9436088671421,40.9167466203314
141.96152,25.25,1.6567473,41.5315204883476,18.8727836122552,8.89323437901632,13.7655024970761,41.5315204883476
141.96152,25.25,2.505,42.5382122572441,18.6319981553818,9.30392989590014,14.6022842059622,42.5382122572441
141.96152,25.25,3.3532527,44.2828394899611,19.4404861208117,9.50794338570217,15.3344099834473,44.2828394899611
141.96152,25.25,3.9454889,44.9602941087408,19.6359957063572,9.60380229197454,15.7204961104091,44.9602941087408
141.96152,25.25,4.4376187,45.4963233909134,19.7942778252753,9.68128923830871,16.0207563273294,45.4963233909134
141.96152,25.25,4.6535351,45.7024485995564,19.8608263049097,9.71534932599637,16.1262729686503,45.7024485995564
141.96152,33.664531,2.505,35.4323263872991,20.0766827150621,5.56375913582089,9.79188453641607,35.4323263872991
141.96152,39.539419,0.57238131,30.0531997972929,18.9526697822059,4.42022672816006,6.68030328692693,30.0531997972929
141.96152,39.539419,1.0645111,30.3957563175167,18.6306869413077,4.58601955926445,7.17904981694454,30.3957563175167
141.96152,39.539419,2.505,32.2684061759502,19.2226704395831,5.09723365270959,7.94850208365749,32.2684061759502
141.96152,39.539419,3.9454889,33.5799074640903,19.8774796529268,5.3039032927278,8.39852451843572,33.5799074640903
141.96152,39.539419,4.4376187,33.7529353850543,19.9273927164911,5.30870080927563,8.51684185928765,33.7529353850543
141.96152,44.421268,1.0645111,30.481439815641,18.9825522452252,4.82874831976213,6.67013925065369,30.481439815641
141.96152,44.421268,2.505,32.4169549842757,19.6552705615898,5.4173533003015,7.34433112238438,32.4169549842757
141.96152,44.421268,3.9454889,34.2685635166795,20.7481487804842,5.76380963123179,7.75660510496351,34.2685635166795
141.96152,46.563124,2.505,31.2908531726687,17.7500779896618,6.206305453362,7.33446972964488,31.2908531726687
159.7137,6.0787324,2.505,103.130456224382,42.9041785846336,40.9750196892722,19.2512579504759,103.130456224382
159.7137,10.960581,1.0645111,79.8971482251414,36.4262003033616,29.7695417141473,13.7014062076326,79.8971482251414
159.7137,10.960581,2.505,80.1674595061464,34.5988614550109,30.7597630234185,14.8088350277169,80.1674595061464
159.7137,10.960581,3.9454889,81.6046339987402,34.6319694469872,31.4406841955287,15.5319803562242,81.6046339987402
159.7137,25.25,0.57238131,35.4868714539228,18.2585343859016,6.78603713641261,10.4422999316086,35.4868714539228
159.7137,25.25,1.0645111,34.0161011337453,16.4859190877047,6.79944892235786,10.7307331236828,34.0161011337453
159.7137,25.25,2.505,35.768505441419,16.5415843069442,7.37009279162547,11.8568283428493,35.768505441419
159.7137,25.25,3.9454889,36.4359707529593,16.5473381802411,7.70741761773042,12.1812149549878,36.4359707529593
159.7137,25.25,4.4376187,37.3997340205448,16.5892770735129,8.20695485058675,12.6035020964451,37.3997340205448
159.7137,39.539419,1.0645111,28.2417340535101,13.486623678504,6.60679746253917,8.14831291246694,28.2417340535101
159.7137,39.539419,2.505,29.1032049841856,13.0146360329142,7.24611779617221,8.8424511550991,29.1032049841856
159.7137,39.539419,3.9454889,30.2018722519179,13.2852340023081,7.6643610869281,9.25227716268166,30.2018722519179
159.7137,44.421268,2.505,24.0492704137056,10.4405604001436,6.99933269685663,6.60937731670533,24.0492704137056
167.50227,10.960581,2.505,73.4463453169584,37.6152610715054,19.0704781417005,16.7606061037525,73.4463453169584
167.50227,25.25,1.0645111,43.6380370495027,22.6839657833798,8.89559564254811,12.0584756235748,43.6380370495027
167.50227,25.25,2.505,45.0781134396287,22.0358467473878,9.76453231846127,13.2777343737797,45.0781134396287
167.50227,25.25,3.9454889,46.5137426389799,22.1221121326356,10.2387285074608,14.1529019988834,46.5137426389799
167.50227,39.539419,2.505,33.1868506243389,15.6768488656085,7.96296829186221,9.54703346686818,33.1868506243389
171.55619,25.25,2.505,55.4469486715903,31.6047723986631,11.6666393443145,12.1755369286126,55.4469486715903
