"angle","gap","Re","hair1","hair2","hair3","hair4","hair5","hair6","hair7","hair8","hair9","hair10","hair11","hair12","hair13","hair14","hair15","hair16","hair17","hair18"
38.038476,25.25,1.0645111,-0.002478330867365,-0.000954535193741321,0.000141691782861017,-0.00141748199705034,-0.00119979746406898,-3.93512658774842e-06,-1.96293145418167e-05,0.000353267164900899,-0.000280168309807777,-0.00102677345089614,-0.000621615018695593,3.17076300270856e-05,-3.03852334618574e-05,-0.000601055724546314,-0.000266026992350817,1.50645412504672e-05,-0.000492998532950878,-2.03902684152127e-05
38.038476,25.25,1.6567473,-0.00266093943919987,-0.00101158091053367,0.000158614285755902,-0.00147616948513314,-0.00126367097976618,-3.16933626309038e-05,-2.12696306407449e-05,0.00035726440884173,-0.000309299962595105,-0.00107975642755628,-0.000658916655927897,9.96522977948189e-06,-3.50480489432812e-05,-0.000624472409486771,-0.000294703673105687,-5.95817156136036e-06,-0.000520950429141521,-2.54085063934326e-05
38.038476,25.25,2.505,-0.00289876109757461,-0.00104364177957177,0.00016999551479239,-0.0014963876795955,-0.00129970117611811,-5.83378570154309e-05,-2.15349402278661e-05,0.000355761636048555,-0.000328589275479317,-0.00110850572213531,-0.000682693216949701,-7.65594281256207e-06,-3.76421697437763e-05,-0.000630909238010645,-0.000315460503683426,-2.61046336963773e-05,-0.000532818831503391,-2.22073197364809e-05
38.038476,25.25,3.3532527,-0.00308307820625487,-0.00105571119114757,0.000175099879037589,-0.00148882045410573,-0.00130901422351599,-7.65129886567593e-05,-1.96137856692075e-05,0.000352040218189359,-0.000336227668449283,-0.00111611945554614,-0.000690528221428394,-1.70435123145582e-05,-3.74288633465766e-05,-0.000625602845102549,-0.000326575127663091,-3.9501559920609e-05,-0.000531465917825699,-1.63427442312238e-05
38.038476,25.25,3.9454889,-0.00318456934648566,-0.00105775151029229,0.000176806770497933,-0.0014766479358077,-0.00130884168343618,-8.58921650797129e-05,-1.76553763449192e-05,0.000349507702514529,-0.000338656429201365,-0.00111590899899602,-0.000691752262413502,-2.07173731178046e-05,-3.68910320103171e-05,-0.000619360491633415,-0.000330914255231619,-4.65615419670937e-05,-0.00052748616784811,-1.2079857289791e-05
38.038476,25.25,4.4376187,-0.00325586316385306,-0.00105763512849808,0.000177532757399604,-0.00146634091623127,-0.0013065374228172,-9.23493849113582e-05,-1.61494463682175e-05,0.000347362795844674,-0.000339599216356873,-0.00111402079090476,-0.000691324777901173,-2.25336160510778e-05,-3.61910238862038e-05,-0.000614114563912153,-0.000333680441137403,-5.14243934303523e-05,-0.000523351222276688,-8.97437706589732e-06
38.038476,25.25,4.6535351,-0.00328409925289452,-0.00105733255669475,0.000177702148677781,-0.00146165538206697,-0.00130509552313015,-9.48876530164853e-05,-1.54618769884108e-05,0.000346562957391143,-0.000339764580130577,-0.00111292535066605,-0.000690921284258366,-2.33567655086517e-05,-3.58404479920864e-05,-0.000611796744167805,-0.000334728773683309,-5.33023544121535e-05,-0.000521392911672592,-7.9068988561628e-06
38.038476,33.664531,2.505,-0.00289948701695539,-0.00101974812150002,0.00040195894613862,-0.000549531985074282,-0.00108694602735341,-0.000588343530893326,7.29553569108249e-05,-0.000412317823618651,-0.000245490729343146,-0.000669683432206511,-0.000265199774876237,-0.000287804789841175,-0.000369747467339039,-0.000226822659373283,-6.24984540045262e-05,-0.00025693229958415,-0.000314415147528052,-0.000386780446395278
38.038476,39.539419,0.57238131,-0.00238218749593943,-0.000554173491895199,0.000446480529382825,-0.000334080834873021,-0.000698482183739543,-0.00049466909095645,0.00013657521083951,0.000189952176995576,7.84638293553143e-05,-0.000524037849158049,-0.000435309288091957,-0.000343653010204434,-0.000473852768540383,-0.00012626645155251,0.000163207812700421,-0.000331333514302969,-0.000265610683709383,-0.000233203945681453
38.038476,39.539419,1.0645111,-0.00247217642422766,-0.000583061996847391,0.000502292247489095,-0.000415273208171129,-0.000771847056224942,-0.000540928538888693,0.000150678094476462,0.000190606060437858,7.0936864707619e-05,-0.000583067506551742,-0.000482189081143588,-0.000381552426144481,-0.000507302988320589,-0.000138796355575323,0.000158632160630077,-0.00037099876627326,-0.000299093045294285,-0.000263542299158871
38.038476,39.539419,2.505,-0.00289219879615121,-0.000576484173536301,0.000563299987465143,-0.000529212489724159,-0.000834381066262722,-0.000564104445278645,0.00016550594009459,0.000190564787015319,5.56379128247499e-05,-0.000631383381783962,-0.000499789052642882,-0.000399761328473687,-0.00051652629673481,-0.000135816175490618,0.000143126570619643,-0.000401540745049715,-0.00030934633500874,-0.000276389122009277
38.038476,39.539419,3.9454889,-0.00317747577116825,-0.000544889375567436,0.000582235537469387,-0.000579614869318902,-0.000837180010974407,-0.000550490716472268,0.000173957174643874,0.000192926419898868,4.910031799227e-05,-0.0006313092187047,-0.000480617522262037,-0.00038737259991467,-0.000499249555170536,-0.00012275730073452,0.000132940618059365,-0.000396451577544212,-0.000294415142387152,-0.000263529129326344
38.038476,39.539419,4.4376187,-0.00324864650447853,-0.000534047219902277,0.000585348401218653,-0.000591034365817904,-0.00083464228361845,-0.000544611446559429,0.000176008170470595,0.00019494092836976,4.78676548227668e-05,-0.000628607079386711,-0.000473285794258118,-0.000382212624885142,-0.000493076883256436,-0.000118019895628095,0.000130641194991767,-0.000392863154411316,-0.000288804415613413,-0.000258592671889346
38.038476,44.421268,1.0645111,-0.00247205062862486,6.55088201165182e-06,0.000598923452198505,-0.00094031472876668,-0.000544330377422739,-0.000123508440330625,0.000286953038536012,3.30964192980902e-05,-0.000599919058382511,-0.000378818848403171,6.53504440560926e-06,-0.000411286622285843,-0.000139135429635644,-0.000356536690145731,-6.20555290952325e-05,-0.000185143437236547,-0.000244511906057596,0.000110399051802233
38.038476,44.421268,2.505,-0.0028920910898596,3.88578474521636e-05,0.000690286748111248,-0.00100410287082195,-0.000575409272452817,-0.000140549007803202,0.000307208592072129,3.73716768808664e-05,-0.000621866963803768,-0.000409536558203399,-3.06949224323034e-05,-0.000406357925385237,-0.000129670713096857,-0.00036702524125576,-7.74450153112412e-05,-0.000201360907405615,-0.000249145947396755,0.000102612343616783
38.038476,44.421268,3.9454889,-0.00317738420818932,5.86760789155961e-05,0.000720442811027169,-0.00100661882385612,-0.000562730063218623,-0.000130387084558606,0.000315191744943149,4.59178276360036e-05,-0.000605807803571224,-0.000410719918087125,-4.24471497535706e-05,-0.000390403978526592,-0.000114560011774302,-0.000352405846118927,-7.95243941247464e-05,-0.000190207131206989,-0.000239068880677223,0.000108016056008637
38.038476,46.563124,2.505,-0.0028919757551048,0.000485952715622261,0.000678797755390405,-0.000567047502845526,-0.000264223214238882,-0.000196430012583733,-0.000133211698848754,-0.000113206351175904,0.000103225704282522,-0.000558448221534491,-0.000175581995397806,-0.000576972208917141,-1.51917198672892e-05,-0.000540501203387976,-0.000329937174916267,-0.000403172545135021,-0.000492173671722412,-0.000104512054473162
41.537762,25.25,2.505,-0.0036477871183306,-0.00109529071487486,-0.000148540992289781,-0.00122536239400506,-0.0010528564825654,-0.00066957245208323,-0.000107369723729789,-0.000600322939455509,-0.000285409655421972,-0.000725908554159105,-0.000562170274555683,-0.00102069808915257,0.000112941212952137,-0.000688654780387878,-0.000216647610068321,-0.000471428779885173,-0.000302946697920561,-0.000888178262859583
59.401706,10.960581,2.505,-0.00440732800215483,-0.00154122933000326,-0.00325558934360743,-0.00127244911342859,-0.00205823837360367,4.06859815120708e-06,-0.00215489425137639,-0.000932727821171284,-0.00110612792987376,-0.00134683454222977,-0.0011729564294219,-0.00035809338837862,-0.000990526042878628,-0.00143414388783276,-0.00132353315502405,-0.000765300344675779,-0.000234072843941249,0.000313201957382262
59.401706,25.25,1.0645111,-0.00423539249226451,0.000682001842185855,-0.000751233365852386,-0.000853398859500885,-0.000790501039009541,-0.000347438337281346,-0.000530855849385261,-0.000400830462574959,-0.000359176803380251,-0.00123401931580156,-0.000266807561740279,9.10708792507647e-05,0.00010325454454869,-0.000704615764319897,-0.000119300976395607,-0.000382427891716361,-5.78040331602096e-05,-0.000661004178225994
59.401706,25.25,2.505,-0.00439594353735447,0.000815410386770963,-0.000925103655143175,-0.000945108942687511,-0.000891453684307635,-0.000324294269084931,-0.000601967882364988,-0.000443127874284983,-0.000436967641115189,-0.00130217487318441,-0.000291466690599918,8.73032733798028e-05,7.53900744020941e-05,-0.000746403690427542,-0.000173572128638625,-0.000424761936068535,-7.55026768893002e-05,-0.000674143109470606
59.401706,25.25,3.9454889,-0.00444997487403453,0.000901726417243481,-0.001018073821906,-0.000952759679406881,-0.000905054442584514,-0.000291404824703932,-0.000625178396701813,-0.000450901966542006,-0.000462973078712821,-0.00129158862866461,-0.000290345251560211,9.29468050599098e-05,6.36839065700769e-05,-0.000740051452070475,-0.000200603803154081,-0.000430294442921877,-6.75975526683034e-05,-0.000655841246247291
59.401706,39.539419,2.505,-0.00438546955958009,0.000664101896807551,-0.000523497968912125,-0.000413702947087586,-0.000788403743994422,-0.000320780399255455,-0.00037753971433267,-0.000219396233558655,-0.000268557421863079,-0.000211554056964814,4.34915577061474e-05,0.000225347977131605,-0.000410290699452162,-0.00046258918941021,-0.000388039078563452,-0.000272130731493235,-7.58253838866949e-05,3.48488828167319e-05
90,2.8220488,2.505,-0.00135753470659256,-0.00017747225612402,-0.00197146727889776,-0.00135052710771561,-0.00154397523403168,0.000396076407283545,-0.00255155937001109,-0.00198045847937465,-0.00126345018669963,-0.000741559993475676,0.000207591764628887,0.00138477677106857,-0.00304350530914962,-0.00218014767952263,-0.000719350901432335,-0.000660370897501707,0.000769121672958136,0.00167593825422227
90,3.9368763,1.0645111,-0.00131205190718174,0.000546500239521264,-0.00281490398570895,-0.00020332708582282,-0.00259666111320257,0.000552150614559651,-0.00278787809237838,-0.00163656503334641,-0.001775415873155,-0.000578828375786543,0.000547274587675929,0.00114556940924376,-0.0019985894523561,-0.00209458665549755,-0.00164283612556756,1.40222143381834e-05,0.000474816909059882,0.00107990324497223
90,3.9368763,2.505,-0.00123381631076336,0.0006904784925282,-0.00290330680459738,-0.000141581043601036,-0.00258337650820613,0.00071141891926527,-0.00293087157874834,-0.00178526576608419,-0.00179668656596914,-0.000568207308650017,0.000632042065262794,0.00126047834847122,-0.00210863103717566,-0.00211784331686795,-0.00165990440174937,3.31809669733046e-05,0.00051992479711771,0.00109298112243414
90,3.9368763,3.9454889,-0.00116139566898346,0.000810063511133194,-0.00286668831855059,-7.49873667955399e-05,-0.00251111369952559,0.000824747569859028,-0.00291011090856045,-0.00180888817459345,-0.00176041549816728,-0.00053807745501399,0.000695759121328592,0.00132798571232706,-0.00212634269800037,-0.00208112732693553,-0.00162178306095302,6.93145394325255e-05,0.000576601069420576,0.00111049726977944
90,6.0787324,0.57238131,-0.00138881022110581,0.000539543449878693,-0.00201313909050077,0.00017217380553484,-0.000751234911382198,0.0010461203372106,-0.00122836451977491,-0.000833481743466109,-0.000618276221677661,-9.68257142230869e-05,0.00051256153266877,0.00102934232540429,-0.00129935509711504,-0.0010427935346961,-0.000583924911916256,-4.15649861097337e-05,0.000497690608259291,0.000942420288920403
90,6.0787324,1.0645111,-0.00130765922367573,0.00062935696542263,-0.00215258950088173,0.000200613304972648,-0.000832728438079357,0.00117045702505857,-0.00140414290875196,-0.000922094785608352,-0.000665599778294563,-0.000104892533272505,0.000546462429687381,0.00109489452466369,-0.00138862562202849,-0.00110810524970293,-0.000621421449352056,-4.08579856157301e-05,0.00053094033151865,0.000993634060025215
90,6.0787324,2.505,-0.00121284691244364,0.000722087860107422,-0.00228068823952344,0.000243571922183037,-0.000922790326178074,0.00132987704593688,-0.00160892768204212,-0.000999913780018687,-0.000706719361245632,-0.000116976480931044,0.000569364782422781,0.00114286816865206,-0.00148083540797234,-0.00116972806304693,-0.00064114956650883,-1.07472054660321e-05,0.000606286011636257,0.0010940995067358
90,6.0787324,3.9454889,-0.00113830740004778,0.000746974430978298,-0.00225100916624069,0.000274410448968411,-0.000940197490155697,0.00140342216938734,-0.00166972328722477,-0.000998831775039434,-0.000701180346310138,-0.00011039038002491,0.00056622307933867,0.001140281021595,-0.00149733082950115,-0.00117384488135576,-0.000630104095675051,1.88428480178117e-05,0.000651034526992589,0.00114938024431467
90,6.0787324,4.4376187,-0.0011172756254673,0.000749347060918808,-0.00223291204776615,0.000284072380512953,-0.000940834172070027,0.00142351462319493,-0.00167997598648071,-0.000994039122015238,-0.000695957504212856,-0.000109852652996779,0.000564792582765222,0.00113627906888723,-0.00149795084819198,-0.00117263521999121,-0.000625783615745604,2.75488011538981e-05,0.000662670948076993,0.00116241577640176
90,10.960581,0.3564649,-0.00151450683921576,0.00122975672036409,-0.00172720969095826,0.000158495491370559,-0.000821925163269043,0.00090881753526628,-0.00120463368110359,-0.0008095408747904,-0.000675497543998063,-0.000290544638410211,0.000189335614442825,0.000506759255193174,-0.000773394111543894,-0.000656821008771658,-0.000407665520207956,-7.4111584573984e-05,0.000232380631379783,0.000429360825219192
90,10.960581,0.57238131,-0.00143562643975019,0.00139273709431291,-0.00192317246925086,0.000194826295599342,-0.000899106688797474,0.00101188655756414,-0.00133207960426807,-0.000885267101693898,-0.000740158782195067,-0.000321182511746883,0.000199136849492789,0.000535909287304094,-0.00082568659633398,-0.000704422559589148,-0.000437357280170545,-7.69944675266744e-05,0.000250717828981578,0.000454086236655712
90,10.960581,1.0645111,-0.00133673832565546,0.00158129579946399,-0.00217697535455227,0.000248215595260262,-0.000998307321220636,0.00115972312167287,-0.00150470558274537,-0.000979732495266944,-0.000819666311144829,-0.000357354080304503,0.000213764064013958,0.000576921854633838,-0.000895980048924685,-0.000766436666250229,-0.000472320209257304,-7.31442049145699e-05,0.000285706654191017,0.000500146619975567
90,10.960581,1.6567473,-0.00128243601694703,0.00168480641767383,-0.00231398274004459,0.000294185662642121,-0.00105530488863587,0.00126933546923101,-0.00161461342591792,-0.00102615376189351,-0.000856890315189958,-0.000369762253016233,0.000229432959109545,0.000606852559372783,-0.000937214538455009,-0.000801148001104593,-0.000487440099008381,-6.12016320228574e-05,0.000318744638934732,0.000541797666926868
90,10.960581,2.505,-0.00122872615605593,0.00174774258583784,-0.00238034359738231,0.000341268486343324,-0.00108900925889611,0.0013678757622838,-0.00169532349240035,-0.00104275073041208,-0.000866963332518935,-0.000364159736782312,0.000248972281813622,0.000633794992230832,-0.000961560331285,-0.000819312814623118,-0.000490171376615763,-4.2722936719656e-05,0.000355408225208521,0.000584943960886449
90,10.960581,3.3532527,-0.00117884613573551,0.00177153307013214,-0.00238864194229245,0.000378664387855679,-0.00110136786848307,0.00143237885460258,-0.00173657605657354,-0.00103715653519612,-0.000858110874891281,-0.000352477010339499,0.000265559315681458,0.000649601569399238,-0.000969322621822357,-0.000823759093880654,-0.000485555166378617,-2.50934511423111e-05,0.000383503161370754,0.00061656231735833
90,10.960581,3.9454889,-0.00115063533931971,0.00177298719808459,-0.0023767044711858,0.000398871965473518,-0.00110436980798841,0.00146627213433385,-0.00175354276644066,-0.00102834913373226,-0.000845772448927164,-0.00034215846657753,0.000274831421673298,0.000657511908560991,-0.000971648067235947,-0.000823399033397436,-0.000480689307674766,-1.40867102891206e-05,0.000398994529619813,0.000633886944502592
