"angle","gap","Re","hair1","hair2","hair3","hair4","hair5","hair6","hair7","hair8","hair9","hair10","hair11","hair12","hair13","hair14","hair15","hair16","hair17","hair18"
20.2863,39.539419,2.505,45.5130991089872,135.004962921143,88.4394931793213,102.298723220825,96.7718670748165,135.288221359253,92.9616174697876,98.4269857406617,104.473561048508,103.697622299194,129.206305503845,107.098168957452,105.263159601312,105.661099433899,108.223834991455,127.410662651062,103.162332434932,113.069609880447
20.2863,39.539419,3.9454889,50.2575500765503,149.31455039978,99.8051805496216,113.330732345581,108.041071464547,146.84141254425,104.658152580261,110.880230903626,116.74071764946,114.763798713684,140.501117706299,120.423469492976,118.291733945402,117.922515392304,119.567579269409,138.255739212036,115.938555233306,125.873507499695
20.2863,44.421268,2.505,45.4140557672355,153.676898956299,118.754430770874,107.382363869862,102.769369125366,123.129137039185,105.846575260162,106.859874725342,97.6680528721872,103.211451530457,100.691469586912,109.079717636108,87.2983360290527,100.906670570374,90.6509742736816,101.644687652588,97.7992630004883,104.447937965393
38.038476,3.9368763,2.505,93.629524230957,109.275785770919,77.891788482666,117.238009123565,80.3719225373175,128.149977463481,63.3914546241109,75.9632964134217,82.4761843383313,105.184618473053,108.942559242249,129.821380615234,74.9656884670258,75.6708869934082,93.8778553009033,104.41317653656,131.844260215759,150.770466804504
38.038476,6.0787324,1.0645111,79.2777996063232,100.439681053162,55.0238645076752,79.1040965194586,81.4184713363647,107.643089294434,65.5898888111115,69.5347080230713,85.5270013809204,65.3160209655762,97.3429911919843,108.208173895857,66.709849357605,84.0032980442047,75.7747116088867,88.7378835678101,103.44583804061,104.358030319214
38.038476,6.0787324,2.505,91.470272064209,121.913576126099,65.5723433494568,97.0181206443165,96.4314556121826,131.759476184845,79.0418524742126,84.4860410690308,102.043329238892,79.4607381820678,119.487437309332,131.433000258565,82.2582607269287,101.272695064545,89.2941970825195,110.007794380188,126.778352883058,125.810186386108
38.038476,6.0787324,3.9454889,97.7489128112793,135.738780975342,71.499086022377,108.396005106448,104.267147064209,146.979273319245,86.6681890487671,93.0028800964355,110.721704483032,89.0464572906493,133.449313467823,145.841729979721,91.4211835861206,110.803289413452,95.5768661499023,123.006483078003,140.94982803466,138.898827552795
38.038476,10.960581,0.57238131,70.5380382537842,108.672107458115,27.1087775230408,85.1359395980835,59.4032415632297,100.057321548462,57.4175372123718,73.2336735725403,62.5456237792969,79.6290683746338,76.6965379714966,90.0579586029053,56.9822425842285,67.8830513954162,86.1132674217224,75.6551566535047,87.8503456115723,74.9097715723787
38.038476,10.960581,1.0645111,78.8844661712646,123.706143379211,31.2753322124481,96.6181440353394,68.8417311718143,113.997396469116,65.9552097320557,84.4199709892273,72.6829992532731,90.5217590332031,88.6682472229004,102.679112434387,65.3623313903809,78.4900476932526,98.6446161270142,87.5635912938604,99.748215675354,86.5426656552952
38.038476,10.960581,2.505,91.0970764160156,149.923276901245,38.3918423652649,116.578330039978,85.4572045156007,134.511871337891,79.9006686210632,101.495587348938,90.5096657276154,108.839863777161,110.118514060974,124.820803642273,75.9974784851074,96.7796182632446,117.717722892761,108.614688084759,120.189474105835,107.706774269727
38.038476,10.960581,3.9454889,97.3915328979492,166.06601858139,42.7192363739014,128.688077926636,95.8120546116894,144.677436828613,87.9690246582031,110.635455131531,101.540352225304,119.715607643127,123.649877548218,138.16672706604,80.0411567687988,107.756405353546,127.767211914062,121.595567751459,132.389001846313,120.894755256801
38.038476,10.960581,4.4376187,98.8964195251465,170.366133213043,43.8636841773987,131.874261856079,98.5974438902668,147.093334197998,90.0603275299072,112.916518688202,104.400761127472,122.543219566345,127.317556381226,141.643047332764,80.8010101318359,110.635115146637,130.248071670532,125.037549133593,135.551647186279,124.462399904442
38.038476,16.835469,2.505,91.0690879821777,149.573926925659,41.8647232055664,124.127272129059,101.328355789185,139.005784988403,87.6997590065002,83.8776979446411,93.1023826599121,86.2081680297852,114.252019882202,130.759029388428,118.97415971756,100.511488856255,120.193840026855,110.155911445618,124.35122013092,115.16353225708
38.038476,25.25,0.3564649,64.1601123809815,100.039499287546,39.392117023468,72.6641061305999,63.4957065582275,78.1854639053345,59.2697448730469,63.556450843811,75.5045957565307,67.8459236621857,73.8750162124634,91.4868407249451,65.0983104705811,78.4964218139648,63.8881096839905,67.3246698379517,88.0182852745056,70.6005206108093
38.038476,25.25,0.57238131,70.5123519897461,110.905374873325,44.0578608512878,80.5090174674987,70.6412696838379,85.9399929046631,65.5342111587524,70.1334953308105,84.0079793930054,75.481929063797,81.3782548904419,101.340272903442,71.925121307373,87.2990293502808,71.131870508194,74.1906242370606,97.4742746353149,78.6202025413513
38.038476,25.25,1.0645111,78.8178768157959,128.362457318599,51.1414861679077,93.1235840320586,81.0343379974365,98.2002420425415,75.2426376342773,80.4467105865479,96.5496006011963,87.7581520080566,93.2080526351929,116.007549285889,82.6418390274048,100.257886886597,82.8486499786378,85.0822029113769,111.556421279907,91.5899143218994
38.038476,25.25,1.6567473,85.0317153930664,143.189567469307,56.9877285957336,103.991097927093,88.854866027832,108.655591011047,83.3942737579346,89.2039079666138,106.213719367981,98.2426652908325,103.242649078369,127.461545944214,91.7292366027832,110.233061790466,92.9167547225953,94.3556823730469,122.619145393372,102.736267089844
38.038476,25.25,2.505,90.9937400817871,158.678236326961,63.0076632499695,115.395321130752,96.0590267181396,119.660655975342,91.8718595504761,98.3832654953003,115.397382736206,109.262633800507,113.749507904053,138.584138870239,101.197075843811,119.709930419922,103.570105552673,104.083571434021,133.386905670166,114.434561729431
38.038476,25.25,3.3532527,95.0942649841309,170.420375874087,67.4751353263855,124.115275859833,100.825349807739,127.947576522827,98.1916761398315,105.280632019043,121.696598052979,117.656144142151,121.647128105164,146.443662643433,108.275452613831,126.213820457458,111.659115314484,111.417018890381,141.006996154785,123.240474700928
38.038476,25.25,3.9454889,97.2693710327148,177.129705563749,69.9883003234863,129.06817150116,103.297676086426,132.621662139893,101.769946098328,109.166719436646,125.062035560608,122.507966518402,126.132940292358,150.714113235474,112.286551475525,129.683237075806,116.318487167358,115.555479049683,145.173159599304,128.287119865417
38.038476,25.25,4.4376187,98.7704811096191,181.973701235497,71.7851414680481,132.708869934082,104.983587265015,135.980571746826,104.345050811768,111.967557907104,127.418762207031,126.026658535004,129.382007598877,153.732481956482,115.194473266602,132.101181030273,119.70016002655,118.543563842773,148.10977268219,131.974807739258
38.038476,25.25,4.6535351,99.3585510253906,183.932747832864,72.5020065307617,134.188119411468,105.639629364014,137.328195571899,105.377806663513,113.089810371399,128.343539237976,127.449192523956,130.692640304565,154.925660133362,116.358123779297,133.05469417572,121.069304466248,119.744379043579,149.272093772888,133.476449012756
38.038476,33.664531,2.505,91.0191040039062,144.499988555908,86.8445162773132,115.985749840736,92.1075892320168,118.54052734375,101.362289428711,94.6905708312989,103.684006690979,106.185601234436,112.025427818298,132.102067947388,107.304446852737,104.969384670258,105.282374382019,123.650938034058,117.569826126099,102.49436265163
38.038476,39.539419,0.57238131,70.3751583099365,96.2135615094232,65.5183691978455,80.5017490386963,79.5333771705627,81.6639140052898,68.3111953735352,73.4855726940122,70.6005306243896,88.2792806625366,78.3400001525879,77.5606470108032,67.6756558031626,74.9601068002112,72.5592012405396,89.7962846755981,75.0357818603515,75.9225776195526
38.038476,39.539419,1.0645111,78.6714401245117,112.001028060791,75.5710492134094,92.0253143310547,91.0428266525268,95.0410982321384,78.5363092422485,85.3666620393588,81.0316209793091,100.990134716034,89.5634269714355,90.2922368049622,78.9488810239888,87.0187343008797,83.2335901260376,102.721781253815,85.6836471557617,88.4004848003387
38.038476,39.539419,2.505,90.8281860351562,139.701543366725,91.3313102722168,108.174686431885,109.327965736389,118.695149577242,96.2926731109619,106.237296430742,99.2086658477783,121.27321434021,105.140335083008,112.892538070679,98.9547342008035,108.178760373854,101.872802734375,123.382941246033,100.142234802246,110.540772438049
38.038476,39.539419,3.9454889,97.0881156921387,156.660955827122,99.926459312439,115.597442626953,119.545362472534,133.314329944333,106.92634677887,118.894358026309,110.157327651978,132.64600944519,112.153606414795,126.790484905243,111.393294262087,120.998341120582,113.133869171143,134.973026275635,106.277057647705,124.061805725098
38.038476,39.539419,4.4376187,98.5848617553711,161.192346430737,102.062477111816,117.273174285889,122.138300895691,137.219077441802,109.690572738647,122.072617956712,113.007820129395,135.535935401917,113.717056274414,130.515564918518,114.733253804833,124.365641563015,116.059970855713,137.916416168213,107.559677124023,127.672819137573
38.038476,44.421268,1.0645111,78.6561985015869,108.547526359558,69.9261274337769,94.3016581535339,82.2145938873291,113.600878715515,78.9843864440918,81.6998319625854,90.7779026031494,86.6517162322997,109.751936912537,95.1934680931606,87.0849103927612,98.2953929901123,85.5509996414184,105.829034805298,92.0892797708511,109.360766410828
38.038476,44.421268,2.505,90.811882019043,133.445685386658,86.2931337356567,115.697028636932,97.1905040740967,135.575290679932,97.0333795547485,100.411366462708,107.425716400146,106.616875171661,131.07737159729,117.697844913859,107.076370239258,116.893041610718,105.553215503693,126.200283050537,113.989510297775,130.988129138947
38.038476,44.421268,3.9454889,97.0712928771973,148.177121162415,96.0668964385986,128.517379760742,104.282417297363,146.795294761658,107.862591743469,111.750842094421,115.244201660156,118.624541282654,142.294306755066,131.128505661666,118.992212295532,126.061462402344,117.739300251007,136.626781463623,127.197487354279,142.829496860504
38.038476,46.563124,2.505,90.8194618225097,125.037242889404,90.4470300674439,116.774728178978,108.902933120728,139.243489742279,100.137878911242,116.952186584473,100.456420898438,86.9417856862289,111.469085693359,112.81795501709,112.691757202148,110.030631542206,126.211578845978,112.769685268402,119.443914413452,109.215270996094
41.537762,25.25,2.505,118.71154499054,163.78770160675,58.6690870917932,129.073163032532,92.2092694986737,132.202042078728,95.358736038208,100.783398244786,106.718427658081,106.282372679428,126.063959121704,123.905001174807,106.163317680359,104.778460595424,113.732007026672,109.682048521286,125.099129676819,120.712436284117
59.401706,10.960581,2.505,160.334090232849,180.546657562256,89.7204237843065,135.500792503357,127.036476135254,139.872344970703,102.23401716161,97.8689339317163,109.395938426256,123.601035118103,131.667356491089,132.232429504395,101.319765410451,111.127930060378,121.538282632828,126.881293296814,120.195913314819,119.937511444092
59.401706,25.25,1.0645111,134.503559112549,135.468737602234,50.9288400496435,124.926895141602,95.1734733581543,99.9177713296141,78.5710741792829,84.7527465820312,107.018576145172,92.0501050949097,96.6987662315368,101.845462799072,102.472755908966,75.3476499733508,89.5728435516357,95.39231300354,114.56813621521,92.9846225958612
59.401706,25.25,2.505,160.021038532257,163.866966247559,63.8676233449431,148.610570907593,114.955374717712,124.870679005465,97.0811077259651,103.493602752686,128.040590763092,114.898253440857,118.972452640533,123.211683273315,122.962458133698,94.3520801487065,110.966658115387,116.092420578003,136.856148719788,116.229239967971
59.401706,25.25,3.9454889,175.778204917908,180.168323516846,71.9352388459159,160.661445617676,126.601329803467,140.132139221685,108.357206063604,114.699907302856,139.286722660065,128.813915252686,132.443874835968,135.531581878662,134.282037258148,106.254883081303,124.062170505524,128.403366088867,148.407116889954,130.29141834872
59.401706,39.539419,2.505,159.776066303253,146.780542373657,81.5905570983887,128.636532068253,119.763172149658,136.332837104797,98.4567103385924,120.765376091003,106.070163726807,134.26522064209,115.619129657745,134.513796806335,110.146976470947,127.224102973938,113.3583640029,133.147067546844,115.164107580675,129.745664596558
90,2.8220488,2.505,232.242750167847,238.206855773926,232.75509262085,195.634453773499,183.077837944031,185.774320602417,179.462609291077,159.883361816406,159.007400512695,167.588226318359,164.72601890564,163.509170532227,130.459478378296,127.214454650879,126.875665664673,136.477453231812,129.802122116089,129.378529548645
90,3.9368763,1.0645111,194.625150680542,195.511915206909,192.033176422119,149.513853549957,156.29794216156,143.012896776199,144.41339302063,135.805504798889,143.634134292603,144.316484451294,144.639440536499,138.134241104126,109.603158950806,118.417460441589,123.958669662476,118.626823425293,116.472187519073,113.271319389343
90,3.9368763,2.505,227.778162002564,230.496868133545,224.916116714478,183.855786323547,191.352100372314,176.729441165924,176.585312843323,162.584717750549,172.276624679565,173.185855865479,174.077814102173,166.574933052063,136.692392349243,147.681458473206,154.978255271912,148.653935909271,146.158812999725,142.23250579834
90,3.9368763,3.9454889,246.451959609985,250.609813690186,244.045587539673,204.742621421814,212.448502540588,196.739273548126,196.446933746338,178.093814849854,188.699340820313,189.288780212402,190.856210708618,182.725717544556,153.636866569519,165.606801986694,173.514539718628,166.715583801269,164.009247303009,159.635440349579
90,6.0787324,0.57238131,169.382425308228,152.471092224121,150.914563179016,124.839235305786,124.339292526245,115.131544113159,114.317770004272,93.1459789276123,100.909074783325,107.470259666443,103.654224395752,96.0458507537842,89.6639547348022,94.2969026565552,97.3383288383484,97.3791546821594,94.3518772125244,89.575544834137
90,6.0787324,1.0645111,190.162162780762,173.062356948853,169.019245147705,141.866857528687,140.810684204102,131.355234146118,129.275135040283,106.203419685364,115.180632591248,123.246917724609,119.298001289368,110.839783668518,103.306691646576,108.774733066559,112.403878211975,112.633435249329,109.345847606659,103.943798542023
90,6.0787324,2.505,224.105499267578,206.336130142212,199.873870849609,171.469282150269,169.563133239746,159.456819534302,155.461776733398,129.08660697937,140.203456878662,150.446685791016,146.213768005371,136.244882583618,126.931042671204,133.741312503815,138.336784362793,138.852149009705,135.0711145401,128.591402053833
90,6.0787324,3.9454889,243.030696868897,224.196645736694,218.055011749268,188.959217071533,186.750024795532,175.973247528076,171.277221679688,143.107694625854,155.445878982544,166.564481735229,162.079208374023,151.130393981934,141.119717597961,148.702309608459,153.797945976257,154.437600135803,150.286447525024,143.114784240723
90,6.0787324,4.4376187,247.727453231811,228.535268783569,222.792026519775,193.448732376099,191.16445350647,180.109930038452,175.383098602295,146.813144683838,159.442928314209,170.725170135498,166.138038635254,154.910940170288,144.835150718689,152.596626281738,157.801511764526,158.472555160522,154.195457458496,146.82560634613
90,10.960581,0.3564649,152.865026473999,116.252676963806,116.594746589661,100.581340184052,100.669402638745,87.4056075923911,87.9649165910582,93.3540992736816,101.602866172791,102.749762535095,98.8635807037354,91.10533618927,73.4830169677734,77.0762939453125,79.6148567199707,79.4765195846558,76.6671237945557,72.8317375183105
90,10.960581,0.57238131,167.343868255615,128.480243682861,127.15758228302,111.434371747449,111.256106226908,97.0819708309209,97.1700746810348,103.477077484131,112.594578742981,114.046436309814,109.880441665649,101.37902545929,81.1619567871094,85.1248683929443,87.9608888626099,87.8905038833618,84.8820371627808,80.7161121368408
90,10.960581,1.0645111,188.33310508728,147.230412483215,143.339259147644,128.940176136473,128.295452201909,112.724926564106,111.987688185252,118.457083702087,128.870227813721,130.639364242554,126.061195373535,116.455808639526,93.3033227920532,97.8599987030029,101.181169509888,101.222015380859,97.8958873748779,93.1937608718872
90,10.960581,1.6567473,205.375062942505,162.213329315186,156.630336761475,143.841193009473,142.806175493458,126.039077396503,124.606056856387,130.105608940125,141.514321327209,143.317268371582,138.386299133301,127.917329788208,103.594633102417,108.654326438904,112.386957168579,112.52721786499,108.924199104309,103.76222038269
90,10.960581,2.505,222.410915374756,176.864795684814,170.15242099762,159.34800686264,157.972966674213,139.881980433228,137.823565980963,141.353586196899,153.711038589478,155.190891265869,149.880605697632,138.578828811646,114.337321281433,119.912773132324,124.063940048218,124.287624359131,120.386036872864,114.747263908386
90,10.960581,3.3532527,234.623188018799,187.164333343506,180.155187606812,171.068361453013,169.545278126564,150.234417052935,147.891636861368,149.219024658203,162.222314834595,163.187702178955,157.57995223999,145.69490814209,122.409794807434,128.355626106262,132.8014793396,133.077905654907,128.944658279419,122.932728767395
90,10.960581,3.9454889,241.371580123901,192.655282974243,185.865726470947,177.680868857399,176.12705944454,156.082804431581,153.679908075344,153.502931594849,166.842571258545,167.397045135498,161.597566604614,149.395288467407,126.960917472839,133.109318733215,137.701709747314,138.022930145264,133.741320610046,127.524695396423
90,10.960581,4.4376187,246.084978103638,196.489765167236,189.955316543579,182.4453116199,180.887010945438,160.224589201857,157.88612891601,156.521421432495,170.093395233154,170.288824081421,164.344764709473,151.918746948242,130.243816375732,136.536192893982,141.241691589355,141.560121536255,137.181509017944,130.811723709106
90,10.960581,4.6535351,247.941383361816,197.998966217041,191.603996276855,184.357684420623,182.808237456293,161.89423407385,159.593824435017,157.712338447571,171.38165473938,171.422035217285,165.413385391235,152.905872344971,131.564903259277,137.912691116333,142.660014152527,142.974682807922,138.558605194092,132.125349998474
90,11.922885,2.505,222.352556228638,172.768342971802,165.53088760376,176.977460861206,174.862712860107,155.169893264771,151.319452285767,98.0504245758057,107.032314300537,122.039047241211,116.084901809692,106.26083946228,120.88673914829,125.717760834961,129.252034038063,128.790242577762,124.349162536959,118.516151605111
90,16.835469,1.0645111,188.191831588745,134.922528266907,129.090220451355,112.622673034668,111.374223709106,96.5660037994385,94.5662117004394,97.9572451063686,105.418419053366,109.433278254661,101.172981878874,94.1264648588257,101.175203323364,105.204975128174,108.443210601807,108.372215270996,104.952663421631,100.67043876648
90,16.835469,2.505,222.290176391602,163.087178230286,153.805037498474,137.982872009277,135.830115318298,118.647983551025,115.293251037598,122.01006245733,131.241618542864,136.3729563204,126.55785924886,117.878467783745,120.197631835938,124.900341033936,128.626985549927,128.47102355957,124.394584655762,119.307821273804
90,16.835469,3.9454889,241.261661529541,178.632427215576,167.799495697021,153.033090591431,150.485441207886,131.776976585388,127.846262931824,136.543479030547,146.799686765633,152.530938211791,141.932543984955,132.255492717682,129.505655288696,134.483558654785,138.42028427124,138.180404663086,133.68631362915,128.155010223389
90,25.25,0.24408128,141.011270523071,76.1029090881348,77.707444190979,80.9381799697876,79.736068725586,69.252046585083,70.7403059005737,66.4113302230835,67.8223943710327,72.086296081543,67.8018045425415,65.2980513572693,63.8023214340209,68.3064709901809,67.1142878532409,69.8328834772109,65.7357759475707,66.4106682538986
90,25.25,0.3564649,152.468702316284,82.4549326896667,83.6932139396667,87.275182723999,85.6903791427612,74.689414024353,76.1865968704224,71.619571685791,73.0306625366211,77.7574453353882,73.0992727279663,70.3884334564209,68.9202845096588,73.8387124538421,72.4752326011657,75.520205259323,71.0454521179199,71.8900825977325
90,25.25,0.57238131,166.930730819702,91.3923749923706,92.0243983268738,96.2396945953369,94.0898151397705,82.3954315185547,83.8465852737427,79.0386037826538,80.467191696167,85.8520383834839,80.6805353164673,77.6810388565064,76.3148136138915,81.8141810894012,80.2333197593688,83.7298688888549,78.7322330474853,79.7921957969665
90,25.25,1.0645111,187.919075012207,104.909264564514,104.569842338562,110.218992233276,107.221507072449,94.458399772644,95.745795249939,90.7339906692505,92.2521152496338,98.6209115982056,92.7059297561645,89.2745447158813,88.0959377288818,94.5091538429259,92.6082291603088,96.8008799552916,91.0028409957885,92.3566398620605
90,25.25,1.1615191,191.144653320312,106.97442150116,106.491177558899,112.414275169373,109.298675537109,96.3613862991333,97.6159772872925,92.5823383331299,94.1235857009888,100.640005111694,94.6148595809936,91.1175374984741,89.963975906372,96.5132784843444,94.5710716247558,98.8719301223754,92.9485764503478,94.3473277091979
90,25.25,1.6567473,204.961885452271,115.756255149841,114.702838420868,121.966355323792,118.372399330139,104.65648651123,105.766640663147,100.631669044495,102.267216682434,109.430696487427,102.91685295105,99.175612449646,98.1261110305785,105.259271383285,103.144423961639,107.85104727745,101.434991836548,102.980373859405
90,25.25,2.505,221.997562408447,126.552183151245,124.925807952881,134.133611679077,130.016954421997,115.248726844788,116.190758705139,110.940427780151,112.767976760864,120.663434028625,113.614145278931,109.560955047607,108.685914039612,116.455744504928,114.21250629425,119.363003015518,112.376661300659,114.021177768707
90,25.25,3.3532527,234.208358764648,134.293919563293,132.443118095398,143.13996887207,138.766193389893,123.112091064453,123.96095085144,118.674963951111,120.660820007324,129.059990882874,121.603668212891,117.383576393127,116.707766532898,124.824467182159,122.613199710846,127.951570987701,120.642533302307,122.28543138504
90,25.25,3.8484809,239.942832946777,137.867059707642,136.031012535095,147.398679733276,142.935314178467,126.84740447998,127.675317764282,122.381316184998,124.43217086792,133.065425872803,125.421792984009,121.124802589417,120.57310295105,128.832392692566,126.653479576111,132.060576438904,124.607359886169,126.235771656036
90,25.25,3.9454889,240.955308914185,138.503051757812,136.67987537384,148.166284561157,143.686561584473,127.518396377563,128.348000526428,123.05241394043,125.115030288696,133.789945602417,126.106803894043,121.800552368164,121.273921012878,129.555126190185,127.385209083557,132.805172920227,125.324515342712,126.950225830078
90,25.25,4.4376187,245.667766571045,141.46596622467,139.732768058777,151.754964828491,147.219720840454,130.655492782593,131.513759613037,126.223237037659,128.332233428955,137.197465896606,129.324516296387,124.968658447266,124.581459999084,132.958882808685,130.835229873657,136.302223682403,128.701724052429,130.311560630798
90,25.25,4.6535351,247.523624420166,142.646521568298,140.958829879761,153.179559707642,148.636236190796,131.901248931885,132.786590576172,127.498883247375,129.62130355835,138.565914154053,130.607892990112,126.234809875488,125.912300109863,134.335909843445,132.224709510803,137.705877780914,130.059867858887,131.658518314361
90,25.25,4.7659187,248.454395294189,143.233719825745,141.572853088379,153.887920379639,149.344938278198,132.523139953613,133.423917770386,128.137782096863,130.26570892334,139.250482559204,131.248380661011,126.866270065308,126.578828811645,135.026946544647,132.920165061951,138.408396244049,130.738894462585,132.332653999328
90,33.664531,1.0645111,188.000173568726,90.6217670440674,90.8577189445496,117.149328231812,118.935486793518,103.082710266113,104.673374652863,108.067214488983,112.44312953949,113.144121170044,109.819802284241,105.656720161438,108.975327014923,110.827721595764,112.852672576904,109.476786613464,107.774676322937,106.113835334778
90,33.664531,2.505,222.108121871948,109.201490402222,108.658250808716,140.242698669434,142.348909378052,123.57300567627,125.400362491608,129.414412975311,134.599843025208,135.088182449341,131.237376213074,126.337145805359,130.409868717194,132.59591960907,135.004632949829,130.561031341553,128.591014862061,126.659729003906
90,33.664531,3.9454889,241.081323623657,119.299746513367,118.99914264679,152.591648101807,155.541613578796,134.556039810181,137.081157684326,141.128981590271,146.765908241272,146.611194610596,142.457651138306,137.191087722778,141.930020332336,144.305088043213,146.885870933533,141.349840164185,139.245782852173,137.193325996399
90,38.577115,2.505,222.087930679321,115.342534542084,112.494713783264,125.664376695678,129.702297801053,111.349533957187,115.665267137023,106.414852142334,108.65510559082,109.518577575684,111.82502746582,108.707847595215,109.082392692566,111.353547096252,112.807021141052,111.266616821289,108.468104362488,106.505874633789
90,39.539419,0.3564649,152.484278678894,75.0843720436096,73.9632425308228,86.0352630615234,83.0645561218262,77.0545520782471,74.7525997161865,67.7896251678467,70.3124222755432,72.1407990455628,66.9724431037903,64.5891242027283,72.6873796805596,73.7788245414287,74.8440829925636,72.222826090196,70.9921815386035,69.7054369694516
90,39.539419,0.57238131,166.96848487854,83.2385954856873,81.7007756233215,95.6140956878662,92.2252750396729,85.7412166595459,83.0917453765869,75.5974278450012,78.4000339508057,80.4750728607178,74.5995512008667,71.970386505127,80.8199523472729,82.0329804459787,83.2301686084472,80.1882361994072,78.8483393607545,77.4373953863854
